,Road name,Link no,Link Name,Start LRP,Start Offset,Start Chainage,End LRP,End Offset,End Chainage,Link Length,Economic Traffic,No Lanes,Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized Total,Non Motorized Total,Total Traffic
1592,Z6809,Z6809-2,Chabbis Nagar (Int. with Z6855) - Palashbari (Int. with Z6855),LRP007,907,6.907,LRP014,525,13.715,6.808,17.017.017.017.017.017.017.017.017.017.017.017.017.017.017.017.017.017.017.017.017.017.017.017.017.017.017.017.017.017.0163.0163.0163.0163.0163.0163.0163.0163.0163.0163.0163.0163.0163.0163.0163.0163.0163.0163.0163.0163.0163.0163.0163.0163.0163.0248.0248.0248.0248.0248.0248.0248.0248.0248.0248.0248.0248.0248.0248.0248.0248.0,1.0,,,,,,,,,,,,,,,,
1593,Z6810,Z6810-1,Prashadpur-Manda,LRPS,0,0.0,LRP002,420,2.5,2.5,2960.0,1.936,0.0,33.057851239669425,43.904958677685954,0.0,1.0330578512396695,18.59504132231405,11.363636363636363,11.363636363636363,495.86776859504135,468.4917355371901,419.93801652892563,339.3595041322314,0.0,1083.6776859504132,759.297520661157,1842.9752066115702
1594,Z6812,Z6812-1,Dhansura(int.with Z6813)-Adda(int.with R547),LRPS,0,0.0,LRP005,620,5.01,5.01,5846.0,2.0,1.0,93.0,35.5,1.5,22.5,10.5,6.0,9.5,366.5,300.0,295.0,76.5,0.0,846.0,371.5,1217.5
1595,Z6813,Z6813-1,Godagari(int.with N6)-Int.with Z6809,LRPS,0,0.0,LRP019,530,19.57,19.57,2.02.02.02.02.02.02.02.02.02.02.02.02.02.02.02.02.02.02.02.02.02.02.02.02.02.02.02.02.02.0186.0186.0186.0186.0186.0186.0186.0186.0186.0186.0186.0186.0186.0186.0186.0186.0186.0186.0186.0186.0186.0186.0186.0186.0186.071.071.071.071.071.071.071.071.071.071.071.071.071.071.071.071.0,1.9573326520183958,,,,,,,,,,,,,,,,
1598,Z6813,Z6813-5,Dhansura(int.with Z6812)-Niamatpur,LRP044,90,42.92,LRPE,0,59.95,17.03,3.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.0154.0154.0154.0154.0154.0154.0154.0154.0154.0154.0154.0154.0154.0154.0154.0154.0154.0154.0154.0154.0154.0154.0154.0154.0154.0221.0221.0221.0221.0221.0221.0221.0221.0221.0221.0221.0221.0221.0221.0221.0221.0,1.3100411039342337,,,,,,,,,,,,,,,,
1599,Z6816,Z6816-1,Rasulpur-Pathan Para,LRPS,0,0.0,LRP005,230,5.24,5.24,22511.0,1.3692748091603055,6.572822299651567,555.7686411149825,146.793031358885,25.560975609756095,46.74006968641115,54.04320557491288,0.0,24.83066202090592,1419.7296167247384,1500.7944250871078,1140.0195121951217,712.0557491289197,0.0,3780.833449477351,1852.0752613240415,5632.908710801393
1600,Z6817,Z6817-1,Nachole-Rohonpur,LRPS,0,0.0,LRP017,5,16.125,16.125,3886.0,1.0393798449612401,1.924224343675418,94.28699284009548,82.74164677804298,34.63603818615752,29.82547732696898,11.545346062052507,2.886336515513127,4.810560859188545,376.1858591885442,327.11813842482104,250.14916467780435,202.04355608591888,0.0,965.9606205250599,452.19272076372323,1418.153341288783
1601,Z6818,Z6818-1,Baragharia-Nayagola,LRPS,0,0.0,LRP004,525,4.595,4.595,5080.0,1.5168661588683352,0.0,26.37015781922525,168.10975609756096,0.0,0.0,13.185078909612624,7.251793400286944,5.27403156384505,545.8622668579627,735.7274031563845,1940.1843615494977,679.0315638450502,4.6147776183644185,1501.780487804878,2623.830703012912,4125.61119081779
1602,Z6819,Z6819-1,Boalia-Chowdhala,LRPS,0,0.0,LRP009,270,7.57,7.57,1760.0,1.003434610303831,0.0,31.89046866771985,59.79462875197472,0.0,0.0,0.0,0.9965771458662454,0.9965771458662454,461.4152185360716,735.473933649289,1088.2622432859398,690.627962085308,9.965771458662454,1290.5674038967877,1788.8559768299103,3079.4233807266983
1603,Z6851,Z6851-1,Mohonpur-Tanor,LRPS,0,0.0,LRP011,1745,12.83,12.83,2262.0,1.4123148869836324,2.124172185430463,31.15452538631346,47.439845474613676,0.0,11.328918322295804,14.161147902869754,15.57726269315673,14.161147902869754,424.12637969094914,465.1937086092714,483.6032008830021,392.2637969094922,0.0,1025.2671081677702,875.8669977924943,1901.1341059602646
1604,Z6852,Z6852-1,Manda-Niamatpur (int.with Z6813),LRPS,0,0.0,LRP017,950,17.95,17.95,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0109.0109.0109.0109.0109.0109.0109.0109.0109.0109.0109.0109.0109.0109.0109.0109.0109.0109.0109.0109.0109.0109.0109.0109.0109.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.0,1.9920891364902504,,,,,,,,,,,,,,,,
1606,Z6853,Z6853-1,Mohonpur (Shahi Para)-Mohonganj (int.with Z6010),LRPS,0,0.0,LRP012,310,11.09,11.09,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.0148.0148.0148.0148.0148.0148.0148.0148.0148.0148.0148.0148.0148.0148.0148.0148.0,1.0135256988277728,,,,,,,,,,,,,,,,
1608,Z6855,Z6855-1,Bagshara-Chabbis Nagar (int.with Z6809),LRPS,0,0.0,LRP014,999,15.479000000000001,15.479000000000001,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0,1.0038762193940178,,,,,,,,,,,,,,,,
1611,Z6856,Z6856-2,Bagmara (int.with Z6856)-Atrai,LRP029,635,28.625,LRPE,0,46.54,17.915,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.099.099.099.099.099.099.099.099.099.099.099.099.099.099.099.099.099.099.099.099.099.099.099.099.099.069.069.069.069.069.069.069.069.069.069.069.069.069.069.069.069.0,1.0512140664247835,,,,,,,,,,,,,,,,
1612,Z7001,Z7001-1,Maijkandi (Int.with N7) - Sasrail (Int.with Z7002),LRPS,0,0.0,LRP029,358,29.358,29.358,4850.0,1.6609442060085837,0.0,68.63565891472868,75.25839793281654,0.0,109.57622739018088,36.72609819121447,19.868217054263564,22.878552971576227,261.8992248062016,255.2764857881137,228.18346253229973,217.94832041343668,0.0,850.1188630490956,446.1317829457364,1296.250645994832
1613,Z7001,Z7001-2,Sasrail (Int.with Z7002) - Bashpur (Int.with Z8023),LRP029,358,29.358,LRP034,2437,35.787,6.428999999999999,4850.0,1.9772904028620313,0.0,57.65465701699182,63.21782567652612,0.0,92.04515418502203,30.850298930144746,16.689505978602895,19.21821900566394,219.9980333543109,214.4348646947766,191.6764474512272,183.07882315921964,0.0,714.1085588420391,374.75527061044687,1088.863829452486
1614,Z7002,Z7002-1,Sasrail (Int.with Z7001) - Alphadanga,LRPS,0,0.0,LRP002,2691,4.691,4.691,909.0,1.4009806011511403,0.0,14.989500912964091,17.130858186244676,42.113359707851494,37.83064516129033,14.989500912964091,8.565429093122338,8.565429093122338,416.1370967741936,302.6451612903226,274.80751673767503,207.7116555082167,0.0,862.9669811320756,482.5191722458917,1345.4861533779672
1615,Z7004,Z7004-1,Faridpur-Muksudpur,LRPS,0,0.0,LRP035,6160,41.83,41.83,909.0,1.0610686110447045,0.0,19.791368608410597,22.618706981040685,55.604321328391684,49.94964458313151,19.791368608410597,11.309353490520342,11.309353490520342,549.4460904144466,399.59715666505207,362.84175782086095,274.2518221451183,0.0,1139.4173641699244,637.0935799659793,1776.5109441359036
1617,Z7007,Z7007-1,Ramnagar(Int.with N7)-Sripur(Int.with Z7008),LRPS,0,0.0,LRP017,30,16.43,16.43,3594.0,1.0228241022519782,3.910740850937221,64.52722404046415,111.45611425171079,3.910740850937221,85.05861350788454,15.642963403748883,53.772686700386785,12.709907765545967,398.8955667955965,496.66408806902706,554.347515620351,248.33204403451353,0.0,1246.5486462362392,802.6795596548645,2049.2282058911037
1618,Z7008,Z7008-1,Sripur-Langalbandh(int.with Z7405),LRPS,0,0.0,LRP008,1365,9.135,9.135,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.053.053.053.053.053.053.053.053.053.053.053.053.053.053.053.053.053.053.053.053.053.053.053.053.053.067.067.067.067.067.067.067.067.067.067.067.067.067.067.067.067.0,1.2468527640941434,,,,,,,,,,,,,,,,
1620,Z7011,Z7011-1,Magura (Stadium Gate)-Sripur,LRPS,0,0.0,LRP014,1055,14.095,14.095,3408.0,1.9043987229514014,0.0,42.00800968613206,46.20881065474527,0.0,17.328303995529474,45.15861041259197,3.6757008475365556,21.00400484306603,529.300922045264,266.2257613858619,305.0831703455341,447.9104032783831,0.0,970.9101238707273,752.9935736239172,1723.9036974946446
1621,Z7012,Z7012-1,Magura (Parananduli)-Mohammadpur,LRPS,0,0.0,LRP026,560,25.41,25.41,1838.0,1.8540535222353405,0.0,24.810502743491504,23.192426477611622,0.0,45.84549419992995,10.247816350572577,3.775511287053055,5.932946308226229,368.9213886206128,371.07882364178596,355.4374197382804,140.7726351315496,2.6967937764664676,853.8049096292837,498.9068486462965,1352.7117582755802
1622,Z7021,Z7021-1,Arpara-Int.with Z7057,LRPS,0,0.0,LRP019,730,20.27,20.27,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0170.0170.0170.0170.0170.0170.0170.0170.0170.0170.0170.0170.0170.0170.0170.0170.0170.0170.0170.0170.0170.0170.0170.0170.0170.0174.0174.0174.0174.0174.0174.0174.0174.0174.0174.0174.0174.0174.0174.0174.0174.0,1.0315737543167243,,,,,,,,,,,,,,,,
1624,Z7023,Z7023-1,Khalishpur-Int.with Z7024,LRPS,0,0.0,LRP005,640,4.655,4.655,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0112.0112.0112.0112.0112.0112.0112.0112.0112.0112.0112.0112.0112.0112.0112.0112.0112.0112.0112.0112.0112.0112.0112.0112.0112.0105.0105.0105.0105.0105.0105.0105.0105.0105.0105.0105.0105.0105.0105.0105.0105.0,2.021482277121375,,,,,,,,,,,,,,,,
1626,Z7024,Z7024-1,Gopalpur-Kotchandpur (Int.with R748),LRPS,0,0.0,LRP009,1084,10.404000000000002,10.404000000000002,340.0,1.0624759707804692,0.9411977564682467,5.64718653880948,9.411977564682466,0.0,0.0,0.0,0.9411977564682467,0.9411977564682467,193.8867378324588,530.8355346480911,925.1973946082865,230.59345033472044,0.0,742.6050298534466,1155.790844943007,1898.3958747964534
1627,Z7024,Z7024-2,Kotchandpur (Int.with R748)-End at Mohespur (int.with Z7023),LRP009,1084,10.404000000000002,LRPE,0,25.83,15.425999999999998,2324.0,1.0377285103072729,0.0,19.272863568215904,109.85532233883065,0.0,0.0,5.781859070464771,4.818215892053976,24.091079460269878,743.9325337331338,705.3868065967021,751.6416791604202,420.1484257871067,13.491004497751131,1613.138680659671,1185.281109445278,2798.4197901049492
1629,Z7030,Z7030-2,Int.with Z7505-Fultala(int.with N7),LRP002,1120,3.12,LRPE,0,26.61,23.49,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.041.041.041.041.041.041.041.041.041.041.041.041.041.041.041.041.041.041.041.041.041.041.041.041.041.061.061.061.061.061.061.061.061.061.061.061.061.061.061.061.061.0,1.0386547467007239,,,,,,,,,,,,,,,,
1630,Z7031,Z7031-1,Churamonkathi-Chougachha,LRPS,0,0.0,LRP016,1680,16.83,16.83,7260.0,1.8048128342245988,6.094814814814815,98.62518518518519,85.88148148148149,2.2162962962962967,95.85481481481482,17.730370370370373,6.648888888888889,36.01481481481482,494.7881481481482,593.4133333333334,206.66962962962964,157.35703703703706,4.986666666666667,1437.2681481481482,369.0133333333334,1806.2814814814817
1631,Z7040,Z7040-1,Fulbari Railgate-Terokhada,LRPS,0,0.0,LRP028,1010,29.195,29.195,16.0,1.0105154992293202,0.0,0.0,0.9895939258355365,0.0,0.0,0.0,0.0,0.0,254.32563893973287,207.81472442546266,159.32462205952137,111.82411361941563,0.0,463.1299572910311,271.148735678937,734.2786929699681
1633,Z7041,Z7041-2,Int. with R771-Srifaltola(Int. with Z7042),LRPS,445,0.445,LRPS,3880,3.88,3.435,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.079.079.079.079.079.079.079.079.079.079.079.079.079.079.079.079.079.079.079.079.079.079.079.079.079.0231.0231.0231.0231.0231.0231.0231.0231.0231.0231.0231.0231.0231.0231.0231.0231.0,1.0946142649199417,,,,,,,,,,,,,,,,
1634,Z7041,Z7041-3,Srifaltola(Int. with Z7042)-Terakhada,LRPS,3880,3.88,LRP021,1143,22.186,18.305999999999997,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0260.0260.0260.0260.0260.0260.0260.0260.0260.0260.0260.0260.0260.0260.0260.0260.0260.0260.0260.0260.0260.0260.0260.0260.0260.0386.0386.0386.0386.0386.0386.0386.0386.0386.0386.0386.0386.0386.0386.0386.0386.0,1.4314432426526824,,,,,,,,,,,,,,,,
1635,Z7042,Z7042-1,Sriphaltala-Sener Bazar,LRPS,0,0.0,LRP004,1000,4.66,4.66,5671.0,1.905579399141631,0.0,41.457207207207205,121.22297297297297,0.0,17.31756756756757,15.218468468468467,1.0495495495495495,18.367117117117115,522.6756756756756,517.9527027027027,544.7162162162161,554.686936936937,0.0,1255.261261261261,1099.4031531531532,2354.6644144144143
1636,Z7043,Z7043-1,Fultala-Dumuria,LRPS,0,0.0,LRP029,15,28.78,28.78,5671.0,1.1170952050034746,0.0,70.71912908242614,206.7863141524106,0.0,29.54090202177294,25.960186625194403,1.790357698289269,31.33125972006221,891.5981337480561,883.5415241057543,929.1956454121307,946.2040435458787,0.0,2141.267807153966,1875.3996889580094,4016.667496111975
1637,Z7045,Z7045-1,Terokhada-Mollahhat,LRPS,0,0.0,LRP018,2460,19.987000000000002,19.987000000000002,1415.0,1.0475308950818032,11.455509385298754,21.956392988489277,28.63877346324688,0.0,62.050675837034916,6.682380474757606,6.682380474757606,7.637006256865836,650.1001576157042,978.4914266609352,850.5715718584324,697.8314467211158,0.0,1773.6947031570903,1548.4030185795482,3322.0977217366385
1638,Z7047,Z7047-1,Terokhada-Kalia,LRPS,0,0.0,LRP011,2621,13.68,13.68,4626.0,1.0003654970760234,0.0,81.97004018998904,160.94117647058823,0.0,19.99269272926562,24.990865911582024,10.99598100109609,3.998538545853124,557.7961271465108,468.82864450127875,449.83558640847644,369.86481549141394,0.0,1329.5140664961637,819.7004018998904,2149.214468396054
1639,Z7050,Z7050-1,Jessore Cantonment-Shadinata Sarani,LRPS,0,0.0,LRPS,1000,1.0,1.0,150.0,4.0,0.0,1.5,0.0,0.0,0.0,17.25,89.75,14.75,308.25,230.5,468.25,241.5,0.0,662.0,709.75,1371.75
1640,Z7054,Z7054-1,Chitalmari- Tungipara (Patgati),LRPS,0,0.0,LRP013,770,13.8,13.8,2038.0,1.2473188405797102,0.0,43.29286004763841,34.47394411200836,0.0,45.69801893917388,27.25846743740196,32.0687852204729,25.655028176378316,986.1151455295416,864.2537616917446,641.375704409458,684.6685644570963,0.0,2058.81601115436,1326.0442688665544,3384.860280020914
1641,Z7057,Z7057-1,Kaliganj-Int.with N702,LRPS,0,0.0,LRP021,807,21.233,21.233,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.038.038.038.038.038.038.038.038.038.038.038.038.038.038.038.038.038.038.038.038.038.038.038.038.038.0127.0127.0127.0127.0127.0127.0127.0127.0127.0127.0127.0127.0127.0127.0127.0127.0,1.0014128950218997,,,,,,,,,,,,,,,,
1644,Z7058,Z7058-2,Bolianpur(int.with Z7059)-Dakuria,LRP003,14,2.013,LRP013,1100,13.1,11.087,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.09.09.09.09.09.09.09.09.09.09.09.09.09.09.09.09.09.09.09.09.09.09.09.09.09.019.019.019.019.019.019.019.019.019.019.019.019.019.019.019.019.0,1.0270587174167944,,,,,,,,,,,,,,,,
1645,Z7059,Z7059-1,Bolianpur-Kuada,LRPS,0,0.0,LRPS,1300,1.3,1.3,2154.0,1.0211538461538463,0.0,72.46704331450093,18.60640301318267,0.0,0.0,0.0,0.0,0.0,340.79096045197736,425.00941619585683,617.9284369114877,320.2259887005649,0.0,856.8738229755178,938.1544256120526,1795.0282485875703
1646,Z7102,Z7102-1,Rajbari (Int.with R710) - Modhukhali (Int.with N7),LRPS,0,0.0,LRP036,993,36.533,36.533,6105.0,1.0367886568308105,0.0,155.28719275549807,125.38717427462576,29.900018480872298,133.1033080761412,100.30973941970062,68.48068748844946,60.76455368693403,1358.039549066716,1114.9813343189799,826.5908334873407,869.994086120865,0.0,3146.253557567917,1696.5849196082056,4842.838477176123
1649,Z7106,Z7106-1,Jamtala (Int.with N7) - Int.with R711,LRPS,0,0.0,LRP005,17140,22.3,22.3,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.017.017.017.017.017.017.017.017.017.017.017.017.017.017.017.017.0,1.0089686098654709,,,,,,,,,,,,,,,,
1651,Z7108,Z7108-1,Goalanda (Int.with N7) - Faridpur (Int.with N803),LRPS,0,0.0,LRP014,3980,18.2,18.2,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0125.0125.0125.0125.0125.0125.0125.0125.0125.0125.0125.0125.0125.0125.0125.0125.0125.0125.0125.0125.0125.0125.0125.0125.0125.0153.0153.0153.0153.0153.0153.0153.0153.0153.0153.0153.0153.0153.0153.0153.0153.0,1.2807692307692307,,,,,,,,,,,,,,,,
1654,Z7201,Z7201-1,Arpara-Shalikha,LRPS,0,0.0,LRP011,423,11.515,11.515,6797.0,1.2814589665653493,0.0,166.21679316888049,71.79316888045543,46.82163187855788,46.82163187855788,92.86290322580646,32.77514231499052,39.0180265654649,895.8538899430741,465.87523719165097,326.1907020872866,463.53415559772304,0.0,1858.0384250474387,789.7248576850096,2647.7632827324483
1655,Z7404,Z7404-1,Amtali-Alamdanga,LRPS,0,0.0,LRP056b,2264,56.121,56.121,1228.0,1.0582936868551878,3.779669150145221,18.898345750726104,35.9068569263796,0.0,78.42813486551333,15.118676600580883,10.394090162899356,5.669503725217831,519.7045081449679,411.03902007829276,610.4165677484532,303.318449299154,0.0,1098.9388054047229,913.7350170476071,2012.6738224523301
1660,Z7408,Z7408-1,WAPDA More-Kalibari,LRPS,0,0.0,LRPS,1000,1.0,1.0,8884.0,2.03,21.182266009852217,99.50738916256158,78.32512315270937,33.004926108374384,2.4630541871921183,46.30541871921183,24.630541871921185,37.931034482758626,486.2068965517242,448.768472906404,156.65024630541873,130.5418719211823,0.0,1278.3251231527095,287.192118226601,1565.5172413793105
1662,Z7409,Z7409-2,Int.with N704-Bheramara Ferry Gaht,LRP003,30,3.0669999999999997,LRP003,3150,6.187,3.12,43.043.043.043.043.043.043.043.043.043.043.043.043.043.043.043.043.043.043.043.043.043.043.043.043.043.043.043.043.043.0202.0202.0202.0202.0202.0202.0202.0202.0202.0202.0202.0202.0202.0202.0202.0202.0202.0202.0202.0202.0202.0202.0202.0202.0202.0159.0159.0159.0159.0159.0159.0159.0159.0159.0159.0159.0159.0159.0159.0159.0159.0,1.7097756410256413,,,,,,,,,,,,,,,,
1664,Z7411,Z7411-2,Int.with Z7463-Daulatpur,LRP002,894,1.964,LRP020,1505,20.54,18.576,4.04.04.04.04.04.04.04.04.04.04.04.04.04.04.04.04.04.04.04.04.04.04.04.04.04.04.04.04.04.0122.0122.0122.0122.0122.0122.0122.0122.0122.0122.0122.0122.0122.0122.0122.0122.0122.0122.0122.0122.0122.0122.0122.0122.0122.074.074.074.074.074.074.074.074.074.074.074.074.074.074.074.074.0,2.700581395348837,,,,,,,,,,,,,,,,
1667,Z7452,Z7452-1,Gangni--Kulbaria,LRPS,0,0.0,LRP020,210,20.35,20.35,1916.0,1.4442260442260444,0.0,30.466144947260968,35.313031643416124,0.0,40.8523307247363,8.308948621980264,6.231711466485199,4.846886696155154,657.7917659067709,687.5654984688668,725.6481796529431,105.24668254508335,0.0,1471.3763184756717,830.8948621980264,2302.2711806736984
1668,Z7456,Z7456-1,Bamundi-Hatboalia(int.with Z7464),LRPS,0,0.0,LRP008,4627,12.552,12.552,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.055.055.055.055.055.055.055.055.055.055.055.055.055.055.055.055.055.055.055.055.055.055.055.055.055.050.050.050.050.050.050.050.050.050.050.050.050.050.050.050.050.0,1.0131453154875718,,,,,,,,,,,,,,,,
1670,Z7457,Z7457-1,Jhenaidah (DC office)-Harinakunda,LRPS,0,0.0,LRP018,2530,19.884,19.884,2175.0,1.087507543753772,0.0,50.57436182019977,45.97669256381798,2.7586015538290787,45.057158712541614,16.55160932297447,11.034406215316315,9.195338512763595,1330.5654827968922,1009.6481687014427,739.305216426193,310.8024417314095,0.0,2521.361820199778,1050.1076581576026,3571.4694783573805
1671,Z7458,Z7458-1,Garagonj-Shailkupa,LRPS,0,0.0,LRPE,0,6.224,6.224,3703.0,2.004820051413882,0.0,23.443500560987335,78.81006571565955,0.0,32.421862477961206,19.95191537105305,0.0,15.96153229684244,410.0118608751402,1747.288988619971,180.06603622375377,88.78602340118607,0.0,2327.8897259176147,268.85205962493984,2596.7417855425547
1675,Z7463,Z7463-1,GK Bandh 3no Bridge-Mirpur,LRPS,0,0.0,LRP009,2690,10.93,10.93,5645.0,1.0036596523330283,3.9854147675478577,140.485870556062,124.54421148587056,0.0,63.766636280765724,23.912488605287148,11.956244302643574,10.95989061075661,518.1039197812215,483.2315405651778,475.26071103008206,366.6581586144029,0.0,1380.9462169553328,841.918869644485,2222.865086599818
1676,Z7464,Z7464-1,Sadarpur-Hatboalia,LRPS,0,0.0,LRP015,1390,15.957,15.957,5645.0,1.0025067368552985,3.989998124648372,140.64743389385512,124.68744139526163,0.0,63.83996999437395,23.939988747890233,11.969994373945116,10.972494842783023,518.6997562042884,483.78727261361513,475.8072763643184,367.07982746765026,0.0,1382.534350190661,842.8871038319686,2225.4214540226294
1678,Z7465,Z7465-2,Int.with R745-Wapda More (int.with R747),LRPS,448,0.44799999999999995,LRPE,0,17.195,16.747,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0230.0230.0230.0230.0230.0230.0230.0230.0230.0230.0230.0230.0230.0230.0230.0230.0230.0230.0230.0230.0230.0230.0230.0230.0230.0214.0214.0214.0214.0214.0214.0214.0214.0214.0214.0214.0214.0214.0214.0214.0214.0,1.0,,,,,,,,,,,,,,,,
1679,Z7466,Z7466-1,Meherpur-Kaliganj,LRPS,0,0.0,LRP007,2950,10.16,10.16,292.0,1.0,0.0,4.0,12.0,0.0,0.0,0.0,7.0,0.0,179.0,336.0,738.0,69.0,0.0,538.0,807.0,1345.0
1680,Z7467,Z7467-1,Amjhupi-Int.with R745,LRPS,0,0.0,LRP002,1380,3.45,3.45,4736.0,1.0,0.0,128.0,96.0,0.0,0.0,77.0,40.0,58.0,1395.0,1400.0,1683.0,1176.0,7.0,3194.0,2866.0,6060.0
1681,Z7467,Z7467-2,Int.with R745-Noapara,LRP002,1380,3.45,LRP010,1090,11.25,7.8,4736.0,1.0,0.0,128.0,96.0,0.0,0.0,77.0,40.0,58.0,1395.0,1400.0,1683.0,1176.0,7.0,3194.0,2866.0,6060.0
1684,Z7488,Z7488-1,Nayanipara-Gopalpur,LRPS,0,0.0,LRP014,2035,15.685,15.685,1470.0,1.2033790245457443,0.0,24.929801324503313,37.39470198675497,0.0,3.323973509933775,19.112847682119206,5.816953642384106,10.802913907284768,364.8060927152318,353.17218543046357,415.49668874172187,275.8898013245033,0.0,819.3594701986755,691.3864900662252,1510.7459602649008
