,Road name,Economic Traffic,No Lanes,Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized Total,Non Motorized Total,Total Traffic
99,R144,24751.739999999998,6.029999999999999,0.0,339.132271973466,337.23767827529025,0.0,0.0,115.57021558872304,51.15402985074627,66.31077943615257,3864.971144278607,1129.1778441127694,994.6616915422886,4393.562786069652,1.8945936981757876,5903.553963515755,5390.119071310116,11293.673034825872
100,R145,10252.2,3.28,0.0,108.80725584744076,108.19939408292993,0.0,0.0,37.079567635161375,16.41226764179274,21.275161757879477,1240.0379996021184,362.28561164846195,319.1274263681922,1409.6314319006433,0.6078617645108422,1894.0972582157844,1729.3667200333462,3623.4639782491304
101,R146,12449.1,3.4,0.0,152.15,151.29999999999998,0.0,0.0,51.85,22.95,29.75,1734.0,506.59999999999997,446.25,1971.1499999999999,0.85,2648.6,2418.25,5066.849999999999
102,R147,51883.65,2.67,0.0,1300.1819662921348,646.4490168539327,300.4622191011236,205.77109550561798,251.29567415730338,45.524578651685395,172.9933988764045,2367.2780898876404,407.9002247191011,112.90095505617978,0.0,0.0,5697.8562640449445,112.90095505617978,5810.757219101124
103,R151,688336.9,56.251000000000005,0.0,13662.601761099366,6891.502542283299,1651.9254069767444,2238.42361205074,4975.69034038055,250.29172832980973,1929.853567653277,23011.204873150105,5483.703885835095,1792.0084862579283,1764.9500000000003,0.0,60095.19771775899,3556.958486257928,63652.15620401691
104,R160,1021711.908,175.71,33.57449999999999,14793.110999999997,8751.309,3394.9949999999994,6943.025999999999,7156.434,7745.2035,6424.503,42059.901,13940.075999999997,5591.078999999999,8569.507499999998,0.0,111242.13299999999,14160.586499999998,125402.71949999998
105,R161,262698.712,91.08000000000001,0.0,3609.8495374795193,3214.6105370255573,1923.4964688759483,579.6838673324776,2608.577402996149,1001.2721344833703,1976.1950022698097,18233.692554276113,13727.967949100945,5375.250406173883,2793.0222698746647,0.0,46875.34545383989,8168.2726760485475,55043.61812988843
106,R162,215377.72999999998,39.416,0.0,6483.226608660785,2998.023865276664,187.3764915797915,2285.993197273456,2061.1414073777064,13153.829708901363,2398.419092221331,9556.201070569366,3185.4003568564553,1836.2896174819566,1761.33902085004,0.0,42309.61179871692,3597.6286383319966,45907.24043704892
107,R163,203550.612,31.924500000000002,14.188666666666665,3376.9026666666664,3178.261333333333,2071.545333333333,1376.3006666666663,2880.299333333333,737.8106666666665,2326.9413333333328,63182.13266666666,11890.102666666664,3348.525333333333,5164.674666666666,0.0,91034.48533333332,8513.199999999999,99547.68533333331
108,R164,34554.31,20.355999999999998,0.0,381.67499999999995,483.4549999999999,493.633,208.64899999999997,432.56499999999994,361.31899999999996,269.717,6712.391,1109.4019999999998,422.38699999999994,381.67499999999995,0.0,10452.805999999999,804.0619999999999,11256.867999999999
109,R170,564446.862,128.728,0.0,6434.003823585355,9652.355343794577,1928.1659999999993,12636.045499999998,8009.868864003803,5011.626829053733,8197.907411792676,126273.83090537325,23269.029358773183,20602.058427009033,34843.86349690918,0.0,201412.8340363766,55445.92192391822,256858.7559602948
110,R171,45425.664,8.581,0.0,2380.7429223273143,3148.724510174835,0.0,499.18803210088845,4300.696891946116,1958.353049011178,1382.3668581255372,30412.07087876182,9100.58181599312,10098.9578801949,6335.8480997420465,0.0,53182.72495844081,16434.805979936944,69617.53093837775
111,R172,53260.020000000004,19.549999999999997,0.0,415.5511135531136,1216.098111721612,0.0,219.99764835164837,1643.871316849817,183.33137362637368,91.66568681318684,12362.64562820513,2377.1968113553116,433.88425091575095,1209.987065934066,0.0,18510.357690476194,1643.871316849817,20154.229007326012
112,R180,66098.83499999999,12.21,0.0,790.5974999999999,830.2799999999999,61.04999999999999,109.88999999999999,894.3824999999999,283.8825,799.7549999999999,12609.877499999999,2231.3774999999996,1565.9325,19551.262499999997,30.524999999999995,18611.0925,21147.719999999998,39758.81249999999
113,R201,205680.28,4.43,65.25541760722346,2906.041264108352,1706.4291704288937,1993.5530079006771,930.9772911963881,2375.2972009029345,312.1384142212189,2381.8227426636568,3632.55158013544,1281.1813656884874,236.00709367945825,1402.9914785553046,0.0,17585.24745485327,1638.9985722347628,19224.246027088036
114,R202,74632.68,10.5425,0.0,1876.8358560550557,1426.0272435712436,0.0,1168.422322151922,1803.2344499352498,487.6093155437155,1104.0210917970917,19412.370864098863,3762.871887875088,2290.8437654789655,3946.875403174603,0.0,31041.393031028227,6237.719168653568,37279.1121996818
115,R203,178952.35000000003,88.425,0.0,2806.395499746191,2277.309179276429,0.0,1142.451824562662,2866.876762325977,1006.5581612469085,1918.3113406328239,79067.55986469325,11316.996152424097,12261.727940332661,15823.503065807035,0.0,102402.45878490833,28085.231006139693,130487.68979104803
116,R210,68288.15,12.815000000000001,50.56001517761048,593.1078703527384,641.7232695619792,484.20937612403884,779.7910033162232,746.7325318539395,178.9046690900063,912.0248891653583,10232.569225561014,1450.683512403747,1158.9911171483018,1888.2221052869147,0.0,16070.306362606656,3047.2132224352163,19117.519585041875
117,R211,532862.392,87.864,0.0,8520.715573046644,3449.5849601253803,3876.965844795338,11374.103020580194,2506.318973783467,317.34448348075904,1756.5745897561842,20964.329980810322,11553.200001652178,6856.227709123392,4375.100382494463,0.0,64319.13742803047,11231.328091617856,75550.46551964832
118,R212,52531.152,30.791999999999998,0.0,769.8000000000002,438.7860000000001,46.188,600.4440000000002,76.98000000000002,0.0,161.65800000000002,4788.156000000001,3895.188000000001,2948.3340000000007,677.4240000000001,0.0,10777.2,3625.7580000000007,14402.958000000002
119,R220,205638.384,86.304,0.0,2111.8733652206156,4410.088497960697,869.5949150908416,1024.8797213570633,1149.1075663700406,217.3987287727104,496.91138005190953,102581.14301946606,12981.809803856137,13354.493338895069,16615.474270485724,0.0,125842.80699814609,29969.967609380794,155812.77460752687
120,R221,57363.623999999996,28.884,0.0,491.028,1025.382,202.188,238.29299999999998,267.177,50.547,115.536,23850.962999999996,3018.3779999999997,3105.0299999999997,3863.2349999999997,0.0,29259.492,6968.264999999999,36227.757
121,R222,3892.56,1.48,0.0,44.12648648648649,92.1464864864865,18.169729729729728,21.414324324324326,24.009999999999998,4.542432432432432,10.382702702702703,2143.379189189189,271.2481081081081,279.03513513513514,347.1716216216216,0.0,2629.4194594594596,626.2067567567568,3255.6262162162166
122,R240,239434.208,82.546,49.988199703617106,3115.910364002786,2540.836486317257,1959.5374283817905,3527.866132519487,4641.428649897377,1498.2343571515344,5094.909633243314,34415.60288761508,5309.510726623562,2473.8270126057882,8284.60024393848,36.36009375722601,62153.824865455805,10794.787350301493,72948.6122157573
123,R241,279093.0,77.82450000000001,0.0,3541.0909238093395,4556.5508210781945,0.0,4947.112320027754,4452.401088024979,703.0106981092072,3280.7165911763,8436.128377310486,4842.962586974538,3072.4171250698682,7524.818213094847,208.29946610643174,34759.9734065108,10805.534804271147,45565.50821078194
124,R247,33800.975999999995,3.4639999999999995,0.8148637413394919,355.2805912240185,167.86193071593536,1.2222956120092379,141.7862909930716,269.3124665127021,63.96680369515012,239.1625080831409,948.5013949191687,201.67877598152427,95.33905773672056,268.49760277136255,0.0,2389.5879214780603,363.8366605080832,2753.424581986143
125,R248,121120.164,11.718,3.127528680644387,1363.6025047609528,644.2709082127437,4.69129302096658,544.1899904321233,1033.64822895297,245.51100143058437,917.9296677691275,3640.4433842700664,774.0633484594857,365.9208556353933,1030.5207002723255,0.0,9171.477855989666,1396.4415559077188,10567.919411897383
126,R249,48709.824,4.436,1.3234083455106345,577.0060386426367,272.6221191751907,1.985112518265952,230.2730521188504,437.38645819126475,103.88755512258481,388.42034940737125,1540.4473141743786,327.543565513882,154.83877642474422,436.06304984575405,0.0,3880.894973209936,590.9018262704984,4471.796799480434
127,R250,981207.128,151.52950000000004,12.557538590322002,11873.420288162872,10229.220287456295,18.836307885483002,8427.567811291388,13780.844620573316,1852.755095175084,7561.77015764361,46019.41481970277,17721.619260306226,7063.482554381129,12180.757190277918,13.775398846333726,117498.00618678736,19258.01514350538,136756.02133029274
128,R251,110399.31,19.5375,0.0,1286.4089476483023,2227.325206499632,0.0,779.1962768612574,3550.4886955093143,205.82543162372838,2315.5361057669443,34916.814293311065,8071.297282959063,2058.2543162372835,7461.171896360154,0.0,53352.892240179295,9519.426212597436,62872.31845277673
129,R280,1279291.6549999998,137.106,704.2054181977251,14573.237673553209,12442.958212402644,5371.029721399824,16867.036784766336,17237.843670666072,4011.7929653728183,7346.95662130276,91051.29648128327,14308.338705234482,2832.293048696082,14454.008121770577,348.7892508526056,183914.69625417914,17635.090421319266,201549.78667549838
130,R281,386108.513,139.43500000000003,45.061140574139245,4988.368428741719,4309.966890907358,494.84440324144094,3677.616879554845,11171.855933058838,1125.5324854771056,7927.616054554429,67547.67960732311,21269.524251234197,7558.996456116693,7315.135834011429,252.64006728435913,122558.06607466716,15126.77235741248,137684.83843207965
131,R282,50416.829999999994,21.159000000000002,0.0,629.2411565031921,1539.6326169758954,0.0,883.6152410470357,1981.4402374994133,843.450911908534,1619.9612752528985,17391.154516971204,6667.278636991269,2931.9960271106183,7323.296012920129,0.0,31555.77459314944,10255.292040030748,41811.066633180184
132,R283,221328.0,13.410000000000002,238.92733967188664,3148.604120059657,1466.2938105891124,549.8601789709172,0.0,693.871178225205,238.92733967188664,684.0522464578672,2438.3680555555557,464.76277032065616,150.55695376584637,0.0,0.0,9923.667039522743,150.55695376584637,10074.22399328859
133,R301,2384985.82,59.2655,3283.7910359111866,31714.200013175956,26579.504692224662,18978.338712939443,8796.875254996314,24542.283247817733,3224.1892012845105,25608.543572546954,41315.23145203801,15774.022458818012,5269.145180138791,15195.060188906793,26.32659767599013,199816.97964175275,20490.531966721574,220307.51160847436
134,R302,167170.9,14.95,0.0,2137.85,1883.6999999999998,0.0,2646.15,1465.1,803.5625,990.4375,5565.1375,2291.0875,1143.675,4249.537499999999,0.0,17783.024999999998,5393.2125,23176.2375
135,R303,275117.172,2.9020000000000006,157.59222363886974,3066.6229269469327,3214.0697284631283,250.25374569262576,410.55141523087525,2332.770726740179,179.91215230875258,2443.6940086147483,1095.0292277739488,514.0347208821502,148.79952446588558,1849.1722722260506,0.0,13664.53087629221,1997.9717966919363,15662.502672984147
136,R310,256181.615,26.307999999999996,5.28641755521706,952315.1944384282,1073975.378894537,2548.0532616146224,3471.4141945925353,933821.1945046416,385564.4503756092,831157.219650065,19628190.693851326,15342091.958559737,11601495.743850907,15282939.422835872,101051.61750023546,39153140.8441481,26985486.784187015,66138627.62833511
137,R311,50800.418,10.122,0.0,464.47490081011654,704.9331459197788,349.38377494566294,1843.5132125074097,1192.015232167556,108.9255298360008,1214.6224176052162,3966.5334449713496,1855.8444045643153,709.0435432720806,3146.509173187117,0.0,11700.246063327406,3855.552716459198,15555.798779786604
138,R312,608291.8300000001,73.674,354.5836273002393,8312.439806616423,6939.650889498954,8642.418323221931,7287.444861855687,10650.820986467457,3652.1093211972,5792.089912288904,15993.63558418237,13007.097704713811,8587.940918385675,6112.297957156672,45.059476984317,80632.29101734297,14745.298352526665,95377.58936986965
139,R313,177771.425,54.67499999999999,0.0,2487.356764604663,5041.043042932118,0.0,3250.1461724167602,1890.3911410995443,198.9885411683731,1625.0730862083801,12901.090419082855,8059.03591731911,6732.445642863289,5405.855368407469,1193.9312470102384,35453.1250848318,13332.232258280997,48785.3573431128
140,R314,568497.36,53.00399999999999,35.55256395743717,13438.86917591125,8034.879454380801,5617.305105275074,1244.339738510301,1670.9705059995472,213.31538374462303,1244.339738510301,23535.797339823406,9421.429448720852,3341.9410119990944,2808.652552637537,213.31538374462303,64456.798454833595,6363.908948381254,70820.70740321485
141,R315,290535.43,35.17,0.0,7017.494053760521,5828.57977192506,0.0,1536.8891935921802,4117.70312245452,1478.8933749660603,2725.80347542764,24967.199918544662,14034.988107521041,2551.81601954928,3305.7616616888404,202.98536519142002,61707.55101819168,6060.563046429541,67768.11406462123
142,R316,5559.599999999999,1.24,0.0,70.25806451612902,58.35483870967741,0.0,15.387096774193544,41.2258064516129,14.806451612903224,27.290322580645157,249.96774193548384,140.51612903225805,25.548387096774192,33.096774193548384,2.0322580645161286,617.8064516129031,60.677419354838705,678.4838709677418
143,R317,3767.0,1.005,0.9950248756218907,80.59701492537314,106.4676616915423,8.955223880597016,9.950248756218906,452.73631840796025,92.53731343283583,314.4278606965174,2617.9104477611945,510.4477611940299,241.79104477611943,1666.6666666666667,0.0,4195.024875621891,1908.4577114427864,6103.482587064677
144,R360,1666575.6239999998,208.47500000000002,0.0,24417.66225994109,12902.365147095697,19959.435159849698,4929.699120822666,5435.026324482118,3547.437233831233,6681.159042441515,57289.93173668279,38668.42136826867,11178.917090829904,8607.41583469513,0.0,173831.1373934155,19786.332925525036,193617.4703189405
145,R364,83820.318,6.103,0.0,1162.8994389644436,787.3326940848763,687.7848821890873,256.4110306406685,333.3343398328691,209.65372505325251,371.0418443388497,3509.81451941668,2416.2968887432407,933.6378115680811,797.8907953465509,0.0,9734.569363263967,1731.5286069146318,11466.0979701786
146,R370,2971791.3019999997,135.75700000000003,0.0,97692.75720675016,31114.196310320363,46546.193374448965,3187.447565306401,15754.741921219656,11298.445980294015,17065.33995569685,180665.64074723766,72420.35398606134,22955.740768721847,121376.71018538758,51.18192996321935,475745.1170473354,144383.6328840727,620128.7499314081
147,R371,892497.3200000001,102.14,0.0,13746.043886085077,6019.874556596973,13323.764466474404,2030.1467519826967,6377.8152559480895,2139.4536121124734,4474.559318673397,49558.65144917088,32109.56511535689,7703.915140591203,12941.12841744773,0.0,129779.87441240088,20645.043558038935,150424.9179704398
148,R372,35940.479999999996,2.88,0.0,746.24,331.52,730.88,119.03999999999999,357.12,113.92,249.6,2597.12,1761.28,371.2,692.48,0.0,7006.72,1063.68,8070.399999999999
149,R450,226395.17,17.980000000000004,49.44499999999999,3007.1549999999997,2283.4599999999996,283.18499999999995,1258.5999999999997,1411.4299999999998,683.2399999999999,845.06,9506.924999999997,5173.744999999999,6567.194999999999,7362.809999999999,0.0,24502.244999999995,13930.004999999996,38432.24999999999
150,R451,363642.52,31.419999999999995,74.54490040352891,4533.6853063600765,3442.6190368175166,426.93897503839287,1897.5065557261905,2127.9180660643706,1030.0749873942177,1274.040115987585,14332.951304860331,7800.107305860162,9900.918135414158,11100.413350998215,0.0,36940.38655451238,21001.33148641237,57941.718040924745
151,R460,322479.82,57.459999999999994,0.0,4675.228683001531,2724.2180398162327,599.4038131699847,1050.5939663093416,1751.209617151608,1397.5152526799388,736.2327258805514,28821.74637059724,16708.19908116386,2415.6282848392034,2681.182297090352,102.19999999999999,58464.34754977029,5199.010581929556,63663.358131699846
152,R480,171462.984,33.846,0.0,2083.599943661972,2083.599943661972,1167.824161971831,8.401612676056338,688.9322394366197,33.60645070422535,588.1128873239436,16324.333429577464,4259.617626760563,3360.6450704225354,4352.035366197183,8.401612676056338,27238.028295774646,7721.082049295775,34959.110345070425
153,R504,231754.34499999997,64.814,0.0,2749.4232819298295,3281.5697235936677,0.0,3476.690085537075,3423.475441370691,443.4553680531983,2146.32398137748,32514.147585660503,12328.059231878913,7574.2176863486275,8283.746275233745,0.0,60363.14469940135,15857.96396158237,76221.10866098372
154,R506,212589.888,80.65100000000001,0.0,2436.892604052295,2983.0926704778094,0.0,0.0,1302.4770814762267,504.1846767004748,945.3462688133903,25902.487765486894,8802.22414739579,3361.2311780031655,3067.1234499278885,756.2770150507123,42876.70521440288,7184.631642981766,50061.336857384646
