,road,lrp,chainage,length,condition,lat,lon,Time to Repair,Entity Destination Type,Node Name,Failure Type,Uptime Between Failures
219,N1,LRP064,63.269,,,23.5020278,90.9448886,0.0,Specific,LRP064c,No Failures,0
220,N1,LRP064c,63.538,3.0,A,23.5013551924,90.9473844088999,"Uniform(1/6, 1/3)",Specific,LRP065,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
221,N1,LRP065,64.26899999999999,,,23.499527399999998,90.9541667,0.0,Specific,LRP066,No Failures,0
222,N1,LRP066,65.26899999999999,,,23.498638600000003,90.96511109999999,0.0,Specific,LRP066a,No Failures,0
223,N1,LRP066a,65.543,,,23.4980552,90.96602779999999,0.0,Specific,LRP067,No Failures,0
224,N1,LRP067,65.726,,,23.497277399999998,90.9674716,0.0,Specific,LRP067a,No Failures,0
225,N1,LRP067a,66.178,4.6,B,23.495896314,90.9715772516,"Uniform(1/6, 1/3)",Specific,LRP068,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
226,N1,LRP068,66.726,,,23.4942219,90.97655490000001,0.0,Specific,LRP068a,No Failures,0
227,N1,LRP068a,67.42,,,23.495138600000004,90.9829993,0.0,Specific,LRP069,No Failures,0
228,N1,LRP069,67.726,,,23.4942497,90.985833,0.0,Specific,LRP068a,No Failures,0
229,N1,LRP068a,68.04,4.5,A,23.4932728146,90.9887200416,"Uniform(1/6, 1/3)",Specific,LRP070,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
230,N1,LRP070,68.726,,,23.491138600000003,90.99502740000001,0.0,Specific,LRP070a,No Failures,0
231,N1,LRP070a,69.616,,,23.489444100000004,91.0033056,0.0,Specific,LRP070b,No Failures,0
232,N1,LRP070b,69.638,,,23.4893886,91.0034722,0.0,Specific,LRP071,No Failures,0
233,N1,LRP071,69.709,,,23.4896108,91.0043056,0.0,Specific,LRP072,No Failures,0
234,N1,LRP072,70.443,,,23.4893052,91.01127779999999,0.0,Specific,LRP072a,No Failures,0
235,N1,LRP072a,70.527,,,23.4890552,91.0120278,0.0,Specific,LRP072b,No Failures,0
236,N1,LRP072b,70.557,,,23.4889441,91.01225,0.0,Specific,LRP073,No Failures,0
237,N1,LRP073,70.755,,,23.488332999999997,91.0140833,0.0,Specific,LRP072a,No Failures,0
238,N1,LRP072a,71.156,22.55,C,23.4868805937254,91.017566692647,"Uniform(0.25, 1)",Specific,LRP072a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
239,N1,LRP072a,71.156,23.1,C,23.4868805937254,91.017566692647,"Uniform(0.25, 1)",Specific,LRP074,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
240,N1,LRP074,71.775,,,23.484638600000004,91.0229438,0.0,Specific,LRP075,No Failures,0
241,N1,LRP075,72.775,,,23.4827771,91.03213819999999,0.0,Specific,LRP075a,No Failures,0
242,N1,LRP075a,73.688,,,23.481166,91.0404441,0.0,Specific,LRP076,No Failures,0
243,N1,LRP076,73.829,,,23.481471600000003,91.04197190000001,0.0,Specific,LRP075a,No Failures,0
244,N1,LRP075a,74.279,4.6,B,23.4817873233065,91.0463348850746,"Uniform(1/6, 1/3)",Specific,LRP076a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
245,N1,LRP076a,74.7,,,23.4820827,91.0504167,0.0,Specific,LRP077,No Failures,0
246,N1,LRP077,74.829,,,23.482138199999998,91.0516944,0.0,Specific,LRP076a,No Failures,0
247,N1,LRP076a,75.312,4.6,B,23.4817498298684,91.0563549686842,"Uniform(1/6, 1/3)",Specific,LRP077a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
248,N1,LRP077a,75.589,,,23.4815271,91.0590278,0.0,Specific,LRP078,No Failures,0
249,N1,LRP078,75.829,,,23.4815549,91.06136109999998,0.0,Specific,LRP077a,No Failures,0
250,N1,LRP077a,76.481,1.5,A,23.480613086,91.0674097692,"Uniform(1/6, 1/3)",Specific,LRP079,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
251,N1,LRP079,76.829,,,23.4801104,91.0706382,0.0,Specific,LRP079a,No Failures,0
252,N1,LRP079a,77.773,,,23.4770827,91.0789993,0.0,Specific,LRP080,No Failures,0
253,N1,LRP080,77.829,,,23.4770271,91.07947159999999,0.0,Specific,LRP079a,No Failures,0
254,N1,LRP079a,78.382,1.0,C,23.4776722851,91.0847406393,"Uniform(1/6, 1/3)",Specific,LRP081,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
255,N1,LRP081,78.829,,,23.4781938,91.0889997,0.0,Specific,LRP082,No Failures,0
256,N1,LRP082,79.829,,,23.4775549,91.09866629999999,0.0,Specific,LRP082a,No Failures,0
257,N1,LRP082a,80.342,,,23.4778604,91.1036111,0.0,Specific,LRP083,No Failures,0
258,N1,LRP083,80.829,,,23.4779993,91.10552779999999,0.0,Specific,LRP081a,No Failures,0
259,N1,LRP081a,80.949,3.0,B,23.4781159049382,91.1070332074074,"Uniform(1/6, 1/3)",Specific,LRP083a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
260,N1,LRP083a,81.801,,,23.4789438,91.1177216,0.0,Specific,LRP084,No Failures,0
261,N1,LRP084,81.829,,,23.4789716,91.11799930000001,0.0,Specific,LRP084a,No Failures,0
262,N1,LRP084a,81.846,,,23.4789716,91.118166,0.0,Specific,LRP084b,No Failures,0
263,N1,LRP084b,82.39299999999999,,,23.4793327,91.12347159999999,0.0,Specific,LRP083a,No Failures,0
264,N1,LRP083a,82.437,1.4,A,23.4794083880733,91.1238920825688,"Uniform(1/6, 1/3)",Specific,LRP085,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
265,N1,LRP085,82.829,,,23.4800827,91.12763819999999,0.0,Specific,LRP083b,No Failures,0
266,N1,LRP083b,82.989,2.9,A,23.479544924,91.129047144,"Uniform(1/6, 1/3)",Specific,LRP086,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
267,N1,LRP086,83.829,,,23.4767216,91.1364441,0.0,Specific,LRP087,No Failures,0
268,N1,LRP087,84.829,,,23.468221600000003,91.1394441,0.0,Specific,LRP088,No Failures,0
269,N1,LRP088,85.829,,,23.459583300000002,91.1421386,0.0,Specific,LRP088a,No Failures,0
270,N1,LRP088a,85.897,,,23.459,91.142333,0.0,Specific,LRP089,No Failures,0
271,N1,LRP089,86.829,,,23.4513056,91.1460552,0.0,Specific,LRP089a,No Failures,0
272,N1,LRP089a,87.132,,,23.448833,91.14713859999999,0.0,Specific,LRP089b,No Failures,0
273,N1,LRP089b,87.156,,,23.448638600000002,91.1472497,0.0,Specific,LRP089c,No Failures,0
274,N1,LRP089c,87.366,,,23.446944100000003,91.1481386,0.0,Specific,LRP088a,No Failures,0
275,N1,LRP088a,87.713,23.4,A,23.4436339598272,91.1493668151188,"Uniform(0.25, 1)",Specific,LRP088a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
276,N1,LRP088a,87.713,22.85,C,23.4436339598272,91.1493668151188,"Uniform(0.25, 1)",Specific,LRP090,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
277,N1,LRP090,87.829,,,23.442527399999996,91.1497774,0.0,Specific,LRP091,No Failures,0
278,N1,LRP091,88.51299999999999,,,23.437388600000002,91.1521944,0.0,Specific,LRP092,No Failures,0
279,N1,LRP092,89.51299999999999,,,23.4288882,91.1553889,0.0,Specific,LRP093,No Failures,0
280,N1,LRP093,90.493,,,23.4236938,91.1626944,0.0,Specific,LRP093a,No Failures,0
281,N1,LRP093a,90.521,,,23.4235827,91.16297220000001,0.0,Specific,LRP093b,No Failures,0
282,N1,LRP093b,90.55799999999999,,,23.423416,91.16327779999999,0.0,Specific,LRP093c,No Failures,0
283,N1,LRP093c,91.066,,,23.421360399999998,91.167666,0.0,Specific,LRP092a,No Failures,0
284,N1,LRP092a,91.092,35.9,B,23.4212487704918,91.1678943372365,"Uniform(0.25, 1)",Specific,LRP094,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
285,N1,LRP094,91.493,,,23.4195271,91.17141600000001,0.0,Specific,LRP094a,No Failures,0
286,N1,LRP094a,91.583,,,23.4191382,91.1721938,0.0,Specific,LRP095,No Failures,0
287,N1,LRP095,92.12100000000001,,,23.4149444,91.1801382,0.0,Specific,LRP095a,No Failures,0
288,N1,LRP095a,92.632,,,23.413111100000002,91.18466629999999,0.0,Specific,LRP095b,No Failures,0
289,N1,LRP095b,92.66,,,23.4130556,91.1849163,0.0,Specific,LRP096,No Failures,0
290,N1,LRP096,93.12100000000001,,,23.4125,91.1893886,0.0,Specific,LRP094a,No Failures,0
291,N1,LRP094a,93.6,27.9,B,23.4119324230158,91.1939029849206,"Uniform(0.25, 1)",Specific,LRP094a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
292,N1,LRP094a,93.6,27.35,C,23.4119324230158,91.1939029849206,"Uniform(0.25, 1)",Specific,LRP097,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
293,N1,LRP097,94.12899999999999,,,23.411305600000002,91.19888859999999,0.0,Specific,LRP098,No Failures,0
294,N1,LRP098,95.156,,,23.4100833,91.2087778,0.0,Specific,LRP098a,No Failures,0
295,N1,LRP098a,95.193,,,23.4100278,91.2090833,0.0,Specific,LRP099,No Failures,0
296,N1,LRP099,96.17299999999999,,,23.4048056,91.2165278,0.0,Specific,LRP099a,No Failures,0
297,N1,LRP099a,96.345,,,23.40375,91.2176382,0.0,Specific,LRP099b,No Failures,0
298,N1,LRP099b,96.374,,,23.4035556,91.21780490000002,0.0,Specific,LRP100,No Failures,0
299,N1,LRP100,97.17299999999999,,,23.398213447804338,91.22288776581436,0.0,Specific,LRP098a,No Failures,0
300,N1,LRP098a,97.257,27.35,C,23.3976518197887,91.2234221346859,"Uniform(0.25, 1)",Specific,LRP098a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
301,N1,LRP098a,97.257,27.9,A,23.3976518197887,91.2234221346859,"Uniform(0.25, 1)",Specific,LRP101,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
302,N1,LRP101,98.17299999999999,,,23.391527399999998,91.2292493,0.0,Specific,LRP101a,No Failures,0
303,N1,LRP101a,98.18299999999999,,,23.3914441,91.22930490000002,0.0,Specific,LRP101b,No Failures,0
304,N1,LRP101b,99.075,,,23.385082999999998,91.2345552,0.0,Specific,LRP101c,No Failures,0
305,N1,LRP101c,99.09,,,23.3849719,91.2346108,0.0,Specific,LRP102,No Failures,0
306,N1,LRP102,99.17299999999999,,,23.3843886,91.2351108,0.0,Specific,LRP102a,No Failures,0
307,N1,LRP102a,100.071,,,23.377971600000002,91.2403608,0.0,Specific,LRP102b,No Failures,0
308,N1,LRP102b,100.101,,,23.3777493,91.2405274,0.0,Specific,LRP103,No Failures,0
309,N1,LRP103,100.17299999999999,,,23.377166,91.2409163,0.0,Specific,LRP101a,No Failures,0
310,N1,LRP101a,100.938,30.4,A,23.3713647755,91.2450175414999,"Uniform(0.25, 1)",Specific,LRP104,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
311,N1,LRP104,101.17299999999999,,,23.3695827,91.24627740000001,0.0,Specific,LRP104a,No Failures,0
312,N1,LRP104a,101.344,,,23.3683327,91.2471108,0.0,Specific,LRP105,No Failures,0
313,N1,LRP105,102.24799999999999,,,23.3615278,91.2515556,0.0,Specific,LRP105a,No Failures,0
314,N1,LRP105a,102.61399999999999,,,23.3586389,91.25325,0.0,Specific,LRP105b,No Failures,0
315,N1,LRP105b,102.63799999999999,,,23.3584444,91.2533333,0.0,Specific,LRP106,No Failures,0
316,N1,LRP106,103.24799999999999,,,23.3536944,91.25613890000001,0.0,Specific,LRP104a,No Failures,0
317,N1,LRP104a,103.456,22.8,C,23.3521636774381,91.2572910746724,"Uniform(0.25, 1)",Specific,LRP106a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
318,N1,LRP106a,103.935,,,23.3486386,91.2599444,0.0,Specific,LRP107,No Failures,0
319,N1,LRP107,104.24799999999999,,,23.3463608,91.2616944,0.0,Specific,LRP105a,No Failures,0
320,N1,LRP105a,104.753,14.3,A,23.342671472,91.264485636,"Uniform(0.25, 1)",Specific,LRP108,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
321,N1,LRP108,105.24799999999999,,,23.3390552,91.26722159999998,0.0,Specific,LRP108a,No Failures,0
322,N1,LRP108a,105.69200000000001,,,23.3360274,91.2700549,0.0,Specific,LRP108b,No Failures,0
323,N1,LRP108b,105.736,,,23.3357219,91.27030490000001,0.0,Specific,LRP108c,No Failures,0
324,N1,LRP108c,105.87899999999999,,,23.334721899999998,91.27116600000001,0.0,Specific,LRP109,No Failures,0
325,N1,LRP109,106.24799999999999,,,23.3321938,91.2734716,0.0,Specific,LRP107a,No Failures,0
326,N1,LRP107a,106.519,24.0,A,23.3301462324,91.2748792824,"Uniform(0.25, 1)",Specific,LRP110,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
327,N1,LRP110,107.24799999999999,,,23.3246382,91.278666,0.0,Specific,LRP110a,No Failures,0
328,N1,LRP110a,107.321,,,23.324166,91.27911040000001,0.0,Specific,LRP110b,No Failures,0
329,N1,LRP110b,107.331,,,23.324082699999998,91.279166,0.0,Specific,LRP109a,No Failures,0
330,N1,LRP109a,108.125,9.2,A,23.3180696869138,91.2830867321701,"Uniform(1/6, 1/3)",Specific,LRP111,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
331,N1,LRP111,108.24799999999999,,,23.3171382,91.2836941,0.0,Specific,LRP111a,No Failures,0
332,N1,LRP111a,108.51799999999999,,,23.314944399999998,91.2844719,0.0,Specific,LRP111b,No Failures,0
333,N1,LRP111b,108.537,,,23.31475,91.2845552,0.0,Specific,LRP111c,No Failures,0
334,N1,LRP111c,109.135,,,23.3096389,91.2861386,0.0,Specific,LRP112,No Failures,0
335,N1,LRP112,109.24799999999999,,,23.3086944,91.2864163,0.0,Specific,LRP110a,No Failures,0
336,N1,LRP110a,109.289,19.2,B,23.3083612731261,91.2865787034735,"Uniform(0.25, 1)",Specific,LRP112a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
337,N1,LRP112a,109.795,,,23.30425,91.288583,0.0,Specific,LRP110c,No Failures,0
338,N1,LRP110c,109.897,2.6,B,23.3034306450331,91.2889770397351,"Uniform(1/6, 1/3)",Specific,LRP113,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
339,N1,LRP113,110.24799999999999,,,23.3006111,91.29033299999999,0.0,Specific,LRP111a,No Failures,0
340,N1,LRP111a,110.551,3.2,A,23.2979675271676,91.2910141369942,"Uniform(1/6, 1/3)",Specific,LRP113a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
341,N1,LRP113a,110.76700000000001,,,23.296083,91.2914997,0.0,Specific,LRP113b,No Failures,0
342,N1,LRP113b,110.781,,,23.295971899999998,91.2915274,0.0,Specific,LRP114,No Failures,0
343,N1,LRP114,111.24799999999999,,,23.2919163,91.2922219,0.0,Specific,LRP112a,No Failures,0
344,N1,LRP112a,111.509,13.4,A,23.2897066386454,91.2929584711155,"Uniform(0.25, 1)",Specific,LRP114a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
345,N1,LRP114a,111.75,,,23.2876663,91.2936386,0.0,Specific,LRP115,No Failures,0
346,N1,LRP115,112.24799999999999,,,23.283583,91.2952219,0.0,Specific,LRP113a,No Failures,0
347,N1,LRP113a,112.469,4.6,B,23.2821949258397,91.2966655096899,"Uniform(1/6, 1/3)",Specific,LRP115a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
348,N1,LRP115a,113.022,,,23.2787216,91.30027779999999,0.0,Specific,LRP116,No Failures,0
349,N1,LRP116,113.24799999999999,,,23.2768882,91.3011944,0.0,Specific,LRP114a,No Failures,0
350,N1,LRP114a,113.717,6.3,B,23.27301895,91.3029661882,"Uniform(1/6, 1/3)",Specific,LRP117,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
351,N1,LRP117,114.24799999999999,,,23.268638199999998,91.30497220000001,0.0,Specific,LRP117a,No Failures,0
352,N1,LRP117a,114.36399999999999,,,23.267749300000002,91.30547220000001,0.0,Specific,LRP117b,No Failures,0
353,N1,LRP117b,114.641,,,23.2654444,91.3064444,0.0,Specific,LRP117c,No Failures,0
354,N1,LRP117c,114.844,,,23.263666699999998,91.30675,0.0,Specific,LRP116a,No Failures,0
355,N1,LRP116a,115.052,3.0,B,23.2618360940594,91.3070217386138,"Uniform(1/6, 1/3)",Specific,LRP118,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
356,N1,LRP118,115.24799999999999,,,23.2601111,91.3072778,0.0,Specific,LRP116b,No Failures,0
357,N1,LRP116b,115.326,3.0,B,23.25941665,91.3073611,"Uniform(1/6, 1/3)",Specific,LRP118a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
358,N1,LRP118a,115.404,,,23.258722199999998,91.30744440000001,0.0,Specific,LRP116c,No Failures,0
359,N1,LRP116c,115.525,3.6,B,23.2576429774881,91.3076156494075,"Uniform(1/6, 1/3)",Specific,LRP117a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
360,N1,LRP117a,116.074,4.5,B,23.2527463398104,91.3083926405213,"Uniform(1/6, 1/3)",Specific,LRP119,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
361,N1,LRP119,116.24799999999999,,,23.2511944,91.3086389,0.0,Specific,LRP119a,No Failures,0
362,N1,LRP119a,116.42200000000001,,,23.249833,91.3091944,0.0,Specific,LRP119b,No Failures,0
363,N1,LRP119b,116.60799999999999,,,23.248333,91.3098056,0.0,Specific,LRP119c,No Failures,0
364,N1,LRP119c,116.631,,,23.2481663,91.3098889,0.0,Specific,LRP119d,No Failures,0
365,N1,LRP119d,116.978,,,23.2452774,91.3110556,0.0,Specific,LRP118a,No Failures,0
366,N1,LRP118a,117.087,2.5,B,23.2443915125925,91.3114032292592,"Uniform(1/6, 1/3)",Specific,LRP120,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
367,N1,LRP120,117.24799999999999,,,23.243083,91.3119167,0.0,Specific,LRP118b,No Failures,0
368,N1,LRP118b,117.269,19.2,B,23.2429040619631,91.3119739539877,"Uniform(0.25, 1)",Specific,LRP120a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
369,N1,LRP120a,117.411,,,23.241694100000004,91.31236109999999,0.0,Specific,LRP118d,No Failures,0
370,N1,LRP118d,117.627,2.6,A,23.2397920309669,91.3125740860465,"Uniform(1/6, 1/3)",Specific,LRP119a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
371,N1,LRP119a,118.049,2.5,A,23.2360759516523,91.3129901976744,"Uniform(1/6, 1/3)",Specific,LRP120b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
372,N1,LRP120b,118.228,,,23.2344997,91.3131667,0.0,Specific,LRP121,No Failures,0
373,N1,LRP121,118.24799999999999,,,23.234305199999998,91.3131667,0.0,Specific,LRP121a,No Failures,0
374,N1,LRP121a,118.56299999999999,,,23.231499300000003,91.31322220000001,0.0,Specific,LRP119b,No Failures,0
375,N1,LRP119b,118.856,3.1,B,23.2289195919642,91.3134220678571,"Uniform(1/6, 1/3)",Specific,LRP121b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
376,N1,LRP121b,119.01100000000001,,,23.2275549,91.31352779999999,0.0,Specific,LRP120a,No Failures,0
377,N1,LRP120a,119.19,2.6,B,23.2259184472573,91.3135697177215,"Uniform(1/6, 1/3)",Specific,LRP122,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
378,N1,LRP122,119.24799999999999,,,23.225388199999998,91.3135833,0.0,Specific,LRP120b,No Failures,0
379,N1,LRP120b,119.628,6.0,A,23.2220338977777,91.3137005933333,"Uniform(1/6, 1/3)",Specific,LRP122a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
380,N1,LRP122a,119.698,,,23.221416,91.3137222,0.0,Specific,LRP122b,No Failures,0
381,N1,LRP122b,120.02600000000001,,,23.2184993,91.31438890000001,0.0,Specific,LRP123,No Failures,0
382,N1,LRP123,120.24799999999999,,,23.2165556,91.3149167,0.0,Specific,LRP121b,No Failures,0
383,N1,LRP121b,120.634,14.3,B,23.2131955721448,91.3153497403899,"Uniform(0.25, 1)",Specific,LRP123a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
384,N1,LRP123a,120.96600000000001,,,23.2103056,91.31572220000001,0.0,Specific,LRP124,No Failures,0
385,N1,LRP124,121.24799999999999,,,23.2078889,91.3159722,0.0,Specific,LRP122a,No Failures,0
386,N1,LRP122a,121.567,6.1,A,23.2050386287937,91.3163167282749,"Uniform(1/6, 1/3)",Specific,LRP124a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
387,N1,LRP124a,122.01899999999999,,,23.201,91.31680490000001,0.0,Specific,LRP125,No Failures,0
388,N1,LRP125,122.24799999999999,,,23.1990274,91.31705490000002,0.0,Specific,LRP123a,No Failures,0
389,N1,LRP123a,122.603,6.1,A,23.1961887953757,91.3176705069364,"Uniform(1/6, 1/3)",Specific,LRP125a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
390,N1,LRP125a,123.113,,,23.192110800000002,91.31855490000001,0.0,Specific,LRP126,No Failures,0
391,N1,LRP126,123.24799999999999,,,23.1909997,91.3192493,0.0,Specific,LRP124a,No Failures,0
392,N1,LRP124a,123.681,6.1,C,23.1874350254302,91.3209051317399,"Uniform(1/6, 1/3)",Specific,LRP126a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
393,N1,LRP126a,123.771,,,23.1866941,91.3212493,0.0,Specific,LRP126b,No Failures,0
394,N1,LRP126b,123.78299999999999,,,23.1866108,91.32127709999999,0.0,Specific,LRP127,No Failures,0
395,N1,LRP127,124.24799999999999,,,23.1826382,91.3210827,0.0,Specific,LRP125a,No Failures,0
396,N1,LRP125a,124.346,9.5,B,23.1817958149837,91.3208787514658,"Uniform(1/6, 1/3)",Specific,LRP127a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
397,N1,LRP127a,124.86200000000001,,,23.177360399999998,91.31980490000001,0.0,Specific,LRP128,No Failures,0
398,N1,LRP128,125.37700000000001,,,23.172916,91.32052709999999,0.0,Specific,LRP126a,No Failures,0
399,N1,LRP126a,125.41,3.1,B,23.1726272318681,91.3205774642857,"Uniform(1/6, 1/3)",Specific,LRP128a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
400,N1,LRP128a,125.92299999999999,,,23.168138199999998,91.3213604,0.0,Specific,LRP128b,No Failures,0
401,N1,LRP128b,125.93700000000001,,,23.1680549,91.3213604,0.0,Specific,LRP129,No Failures,0
402,N1,LRP129,126.37700000000001,,,23.1641389,91.3214993,0.0,Specific,LRP127a,No Failures,0
403,N1,LRP127a,126.448,9.5,A,23.1635138669191,91.3215889464646,"Uniform(1/6, 1/3)",Specific,LRP129a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
404,N1,LRP129a,127.169,,,23.157166699999998,91.3224993,0.0,Specific,LRP130,No Failures,0
405,N1,LRP130,127.37700000000001,,,23.1554167,91.3232771,0.0,Specific,LRP128a,No Failures,0
406,N1,LRP128a,127.673,6.3,B,23.1527364949367,91.3243178772152,"Uniform(1/6, 1/3)",Specific,LRP130a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
407,N1,LRP130a,128.009,,,23.1496941,91.3254993,0.0,Specific,LRP130b,No Failures,0
408,N1,LRP130b,128.278,,,23.148027399999997,91.3264993,0.0,Specific,LRP131,No Failures,0
409,N1,LRP131,128.377,,,23.1471663,91.3266938,0.0,Specific,LRP129a,No Failures,0
410,N1,LRP129a,128.767,3.5,B,23.1436667679334,91.3266680470308,"Uniform(1/6, 1/3)",Specific,LRP131a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
411,N1,LRP131a,128.798,,,23.1433886,91.326666,0.0,Specific,LRP130a,No Failures,0
412,N1,LRP130a,129.291,6.1,B,23.1389893200345,91.3263585348877,"Uniform(1/6, 1/3)",Specific,LRP132,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
413,N1,LRP132,129.377,,,23.138221899999998,91.32630490000001,0.0,Specific,LRP132a,No Failures,0
414,N1,LRP132a,129.47899999999998,,,23.1374163,91.32647159999999,0.0,Specific,LRP131a,No Failures,0
415,N1,LRP131a,129.955,3.0,B,23.1332639685968,91.327546416481,"Uniform(1/6, 1/3)",Specific,LRP133,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
416,N1,LRP133,130.377,,,23.1295827,91.3284993,0.0,Specific,LRP133a,No Failures,0
417,N1,LRP133a,130.447,,,23.129082699999998,91.3287216,0.0,Specific,LRP131b,No Failures,0
418,N1,LRP131b,130.912,6.5,A,23.1252363577777,91.3303863688888,"Uniform(1/6, 1/3)",Specific,LRP133b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
419,N1,LRP133b,131.122,,,23.123499300000002,91.3311382,0.0,Specific,LRP134,No Failures,0
