,road,km,Criticality,type,LRPName,name,length,condition,structureNr,roadName,chainage,width,constructionYear,spans,zone,circle,division,sub-division,lat,lon,EstimatedLoc,average_delay,Road_segment_no,Road_segment_label
452,N1,455.496,,RCC Girder Bridge,LRP451i,KARAN TOLI RCC GIDER BRIDGE,10.6,A,100969,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,455.496,7.3,1993.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.90945691,92.27478733,interpolate,,N1-69,Whykong Z1133 - Teknaf
453,N1,455.68800000000005,,RCC Girder Bridge,LRP452a,BAROY TOLI RCC GIDER BRIDGE,30.0,A,100970,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,455.68800000000005,7.3,1972.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.90803213,92.27569059,interpolate,,N1-69,Whykong Z1133 - Teknaf
454,N1,455.765,,Slab Culvert,LRP452c,BORY TOLI SLAB CULVERT,2.8,A,100913,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,455.765,10.9,1979.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.90744796,92.27605905,interpolate,,N1-69,Whykong Z1133 - Teknaf
455,N1,455.975,,Slab Culvert,LRP452d,BORYTOLI SLAB CULVERT,2.8,A,100912,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,455.975,10.3,1981.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.90597715,92.27708556,interpolate,,N1-69,Whykong Z1133 - Teknaf
456,N1,456.064,,Slab Culvert,LRP452e,BARITOLI BOX CULVERT,2.8,A,100910,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,456.064,10.3,1986.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.90530514,92.27757390000001,interpolate,,N1-69,Whykong Z1133 - Teknaf
457,N1,456.164,,RCC Girder Bridge,LRP452f,Gilatoli (1) Bridge,17.5,A,120584,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,456.164,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.90457186,92.27807684,interpolate,,N1-69,Whykong Z1133 - Teknaf
458,N1,456.287,,RCC Girder Bridge,LRP452h,Baroytoli Bridge,8.3,A,120587,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,456.287,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.90369126,92.27869323,interpolate,,N1-69,Whykong Z1133 - Teknaf
459,N1,456.35900000000004,,RCC Girder Bridge,LRP452i,Baraytoli (3) Bridge,6.1,A,120588,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,456.35900000000004,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.90320277,92.27904466,interpolate,,N1-69,Whykong Z1133 - Teknaf
460,N1,456.54900000000004,,RCC Girder Bridge,LRP452j,Naiton Para(1) Bridge,23.0,A,120589,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,456.54900000000004,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.90188493,92.27987359,interpolate,,N1-69,Whykong Z1133 - Teknaf
461,N1,457.365,,RCC Girder Bridge,LRP453a,Naitom Para (2) Bridge,15.1,A,120592,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,457.365,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.89709885,92.28506077,interpolate,,N1-69,Whykong Z1133 - Teknaf
462,N1,457.751,,RCC Girder Bridge,LRP454a,Naitong Para (3) Bridge,9.0,A,120594,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,457.751,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.89508961,92.28795238,interpolate,,N1-69,Whykong Z1133 - Teknaf
463,N1,457.751,,RCC Girder Bridge,LRP454a,NAITANG PARA RCC GIDER BRIDGE,9.0,A,100897,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,457.751,7.4,1982.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.89508961,92.28795238,interpolate,,N1-69,Whykong Z1133 - Teknaf
464,N1,458.213,,RCC Girder Bridge,LRP454b,Naitom Para(4) Bridge,9.0,A,120595,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,458.213,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.89227111,92.29098403,interpolate,,N1-69,Whykong Z1133 - Teknaf
465,N1,459.681,,Box Culvert,LRP456a,BUS STAND TEKNAF BOX CULVERT,1.5,A,100891,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,459.681,10.3,1991.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,20.88456672,92.29871589,interpolate,,N1-69,Whykong Z1133 - Teknaf
