	Unnamed: 0	Description	LRPNo	LRPType	LatitudeDec	LongitudeDec	Road	RoadChainage	replaced	zero_lon	zero_lat
1482	117	Km post missing	LRP043	Km Post	23.7468052	91.088333	N102	43.07899999999999		False	False
1483	118	Culvert under Constriction	LRP043a	Others	23.7511944	91.0933886	N102	43.792		False	False
1484	119	Divission Road	LRP043b	Culvert	23.7513611	91.0936386	N102	43.825		False	False
1485	120	Z1201	LRP043c	Cross Road	23.7525556	91.094833	N102	44.007		False	False
1486	121	Km post missing	LRP044	Km Post	23.7530556	91.0953886	N102	44.07899999999999		False	False
1487	122	Bridge start	LRP044a	Bridge	23.7554167	91.0981386	N102	44.481		False	False
1488	123	Bridge End	LRP044b	Bridge	23.7556389	91.0984163	N102	44.521		False	False
1489	124	Bridge start	LRP044c	Bridge	23.7573611	91.09947205	N102	44.809	True	False	False
1490	125	Bridge End	LRP044d	Bridge	23.7574167	91.1005278	N102	44.839		False	False
1491	126	Km post missing	LRP045	Km Post	23.7589444	91.1023056	N102	45.07899999999999		False	False
1492	127	Box Culvert	LRP045a	Culvert	23.7611111	91.1048056	N102	45.399		False	False
1493	128	BBaria 26 km Sylhet 204	LRP046	Km Post	23.7654722	91.1098056	N102	46.111		False	False
1494	129	Bridge start	LRP046a	Bridge	23.7677219	91.11486109999998	N102	46.826	True	False	False
1495	130	Bridge End	LRP046b	Bridge	23.7699716	91.1149444	N102	46.846		False	False
1496	131	BBaria 25 Sylhet 203 km	LRP047	Km Post	23.771416	91.1166111	N102	47.072		False	False
1497	132	Box Culvert	LRP047a	Culvert	23.7749993	91.1206938	N102	47.654		False	False
1498	133	Bbaria 24 Sylhet 202 km	LRP048	Km Post	23.7779438	91.1240827	N102	48.119		False	False
1499	134	Box Culvert	LRP048a	Culvert	23.7816382	91.128666	N102	48.743		False	False
1500	135	Km post missing	LRP049	Km Post	23.783583	91.1317493	N102	49.119		False	False
1501	136	Bridge start	LRP049a	Bridge	23.7844441	91.1330827	N102	49.289		False	False
1502	137	Bridge End	LRP049b	Bridge	23.7845274	91.13322159999998	N102	49.308		False	False
1503	138	Km post missing	LRP050	Km Post	23.7887219	91.1397219	N102	50.119		False	False
1504	139	Box Culvert	LRP050a	Culvert	23.7913608	91.1437497	N102	50.628		False	False
1505	140	Bridge start	LRP050b	Bridge	23.7932774	91.1466941	N102	51.0		False	False
1506	141	Bridge End	LRP050c	Bridge	23.793583	91.1468052	N102	51.015	True	False	False
1507	142	Km post missing	LRP051	Km Post	23.7938886	91.1476108	N102	51.119		False	False
1508	143	Box Culvert	LRP051a	Culvert	23.8008056	91.1501667	N102	51.972		False	False
1509	144	Km post missing	LRP052	Km Post	23.8020833	91.1504167	N102	52.119		False	False
1510	145	Bridge start	LRP052a	Bridge	23.80675	91.1513056	N102	52.65		False	False
1511	146	Bridge End	LRP052b	Bridge	23.8071667	91.1513889	N102	52.703		False	False
1512	147	Km post missing	LRP053	Km Post	23.8108056	91.1521389	N102	53.119		False	False
1513	148	Bridge start	LRP053a	Bridge	23.8141944	91.1528889	N102	53.447		False	False
1514	149	Bridge end	LRP053b	Bridge	23.8145556	91.153	N102	53.49100000000001		False	False
1515	150	Bbaria 18 km Sylhet 196 km	LRP054	Km Post	23.820416	91.15375	N102	54.17		False	False
1516	151	Bbaria 17 km Sylhet 195 km	LRP055	Km Post	23.8293327	91.15444445	N102	55.178	True	False	False
1517	152	Bridge start	LRP055a	Bridge	23.8298327	91.1551389	N102	55.235		False	False
1518	153	Bridge End	LRP055b	Bridge	23.829916	91.1551389	N102	55.249		False	False
1519	154	Box Culvert	LRP055c	Culvert	23.8323327	91.1555278	N102	55.526		False	False
1520	155	Km post missing	LRP056	Km Post	23.8383052	91.1564167	N102	56.178		False	False
1521	156	Z1202 Road to Akhoura	LRP056a	Side Road, Right	23.8393608	91.1566111	N102	56.32100000000001		False	False
1522	157	Bridge start	LRP056b	Bridge	23.8450274	91.1571389	N102	56.959		False	False
1523	158	Bridge End	LRP056c	Bridge	23.8465552	91.1574444	N102	57.13399999999999		False	False
1524	159	Km post missing	LRP057	Km Post	23.8469441	91.1575278	N102	57.178		False	False
1525	160	Km post missing	LRP058	Km Post	23.85575	91.1591389	N102	58.178		False	False
1526	161	Bridge start	LRP058a	Bridge	23.8606111	91.1552222	N102	58.899		False	False
1527	162	Bridge End	LRP058b	Bridge	23.860805600000006	91.1549722	N102	58.935		False	False
1528	163	Km post missing	LRP059	Km Post	23.8621667	91.1532778	N102	59.178		False	False
1529	164	Box Culvert	LRP059a	Culvert	23.8632222	91.1519444	N102	59.368		False	False
1530	165	Bridge start	LRP059b	Bridge	23.8663333	91.1479997	N102	59.904		False	False
1531	166	Bridge End	LRP059c	Bridge	23.8664444	91.1478608	N102	59.92		False	False
1532	167	Km post missing	LRP060	Km Post	23.8748604	91.1409997	N102	60.178		False	False
1533	168	Bridge start	LRP060a	Bridge	23.8748604	91.1409997	N102	61.114		False	False
1534	169	Bridge End	LRP060b	Bridge	23.8750549	91.1408608	N102	61.142		False	False
1535	170	Km post missing	LRP061	Km Post	23.8752771	91.1405274	N102	61.178		False	False
1536	171	BBaria 10 km Sylhet 188 km	LRP062	Km Post	23.8843052	91.1353052	N102	62.25		False	False
1537	172	Z1216 to Akhaowera	LRP062a	Side Road, Right	23.8856941	91.1346941	N102	62.419		False	False
1538	173	Box Culvert	LRP062b	Culvert	23.8840274	91.1340274	N102	62.598		False	False
1539	174	Box Culvert	LRP062c	Culvert	23.8924719	91.1312771	N102	63.265		False	False
1540	175	BBaria 9 Sylhet 187 km	LRP063	Km Post	23.8929441	91.1310271	N102	63.312		False	False
1541	176	Bridge start	LRP063a	Bridge	23.894638600000004	91.1300827	N102	63.527		False	False
1542	177	Bridge End	LRP063b	Bridge	23.894833	91.1299993	N102	63.551		False	False
1543	178	B Baria 8 km Sylhet 186 km	LRP064	Km Post	23.89908315	91.1274993	N102	64.279	True	False	False
1544	179	R203 on left to Nabinagar	LRP064a	Side Road, Left	23.9033333	91.1266382	N102	64.564		False	False
1545	180	Bridge start	LRP064b	Bridge	23.9056389	91.1258327	N102	64.832		False	False
1546	181	Bridge End	LRP064c	Bridge	23.9060833	91.1257216	N102	64.884		False	False
1547	182	Km post missing	LRP065	Km Post	23.9094722	91.1245549	N102	65.279		False	False
1548	183	Box Culvert	LRP065a	Culvert	23.9152778	91.122666	N102	65.955		False	False
1549	184	BBaria 6 km	LRP066	Km Post	23.918166	91.1216938	N102	66.298		False	False
1550	185	Box Culvert	LRP066a	Culvert	23.9238049	91.1198327	N102	66.958		False	False
1551	186	BBaria5 Sylhet 183 km	LRP067	Km Post	23.9268327	91.1188327	N102	67.30199999999999		False	False
1552	187	Box Culvert	LRP067a	Culvert	23.9278049	91.1185271	N102	67.415		False	False
1553	188	Start of Bridge	LRP067b	Bridge	23.9348608	91.1161111	N102	68.249		False	False
1554	189	Km post missing	LRP068	Km Post	23.9354441	91.1161111	N102	68.30199999999999		False	False
1555	190	End of Bridge	LRP068a	Bridge	23.9354997	91.1160833	N102	68.312		False	False
1556	191	Bbaria 3 Sylhet 181 km	LRP069	Km Post	23.944333	91.116666	N102	69.319		False	False
1557	192	Box Culvert	LRP069a	Culvert	23.949583	91.1169993	N102	69.905		False	False
1558	193	BBaria 2 Sylhet180 km	LRP070	Km Post	23.9536389	91.1168327	N102	70.365		False	False
1559	194	Bridge start	LRP070a	Bridge	23.9551944	91.1163889	N102	70.557		False	False
1560	195	Bridge End	LRP070b	Bridge	23.9561111	91.1160556	N102	70.654		False	False
1561	196	N103 on Right	LRP070c	Side Road, Right	23.9570833	91.1155556	N102	70.78399999999998		False	False
1562	197	Km post missing	LRP071	Km Post	23.9582222	91.1100556	N102	71.365		False	False
1563	198	Km post missing	LRP072	Km Post	23.96125	91.1020556	N102	72.365		False	False
1564	199	Rail Road Crossing	LRP072a	Rail Road Crossing	23.966	91.1015278	N102	72.90100000000002		False	False
1565	200	Km post missing	LRP073	Km Post	23.9701382	91.10125	N102	73.365		False	False
1566	201	Bridge Start	LRP073a	Bridge	23.9705549	91.1011944	N102	73.428	True	False	False
1567	202	Bridge End	LRP073b	Bridge	23.9709716	91.1011667	N102	73.462		False	False
1568	203	Km post missing	LRP074	Km Post	23.9790549	91.1003333	N102	74.365		False	False
1569	204	Z1210 to Lalpur	LRP074a	Side Road, Left	23.9819438	91.10025	N102	74.69		False	False
1570	205	Km post missing	LRP075	Km Post	23.987583	91.1025278	N102	75.365		False	False
1571	206	Km post missing	LRP076	Km Post	23.994888600000003	91.1081667	N102	76.365		False	False
1572	207	N 103 on Right	LRP076a	Side Road, Right	23.9967497	91.10925	N102	76.59899999999998		False	False
1573	208	Madheppur 28 km Sylhet 175 km	LRP077	Km Post	23.9974719	91.1093056	N102	76.68		False	False
1574	209	Bridge Start	LRP077a	Bridge	24.0016944	91.1095833	N102	77.156		False	False
1575	210	Bridge End	LRP077b	Bridge	24.0018611	91.1095556	N102	77.178		False	False
1576	211	Madhebpur 27 km sylhet 174	LRP078	Km Post	24.0064444	91.1086389	N102	77.689		False	False
1577	212	Box Culvert	LRP078a	Culvert	24.0098333	91.1093333	N102	78.08		False	False
1578	213	Box Culvert	LRP078b	Culvert	24.0132778	91.1097222	N102	78.465		False	False
1579	214	Km post missing	LRP079	Km Post	24.015277800000003	91.11	N102	78.689		False	False
1580	215	Box Culvert	LRP079a	Culvert	24.0173882	91.1103056	N102	78.934		False	False
1581	216	Post Convened with Send	LRP080	Km Post	24.0242493	91.1118056	N102	79.699		False	False
1582	217	Box Culvert	LRP080a	Culvert	24.0275271	91.1124444	N102	80.07300000000002		False	False
1583	218	Km post missing	LRP081	Km Post	24.0330827	91.1129167	N102	80.699		False	False
1584	219	Madhebpur 23 km Sylhet170 km	LRP082	Km Post	24.0421108	91.1139722	N102	81.714		False	False
1585	220	Box Culvert	LRP082a	Culvert	24.045833	91.1146667	N102	82.133		False	False
1586	221	Meet with N 2 at Sanail	LRPE	Others	24.0506111	91.1146667	N102	82.682		False	False
