road,km,type,LRPName,name,length,condition,structureNr,roadName,chainage,width,constructionYear,spans,zone,circle,division,sub-division,lat,lon,EstimatedLoc
Z7001,17.673,Box Culvert,LRP017a,.,6.88,B,111882,Faridpur (Maizkandi)-Boalmari-Gopalganj (Bhatiapara) Road,17.673,6.7,1997,1,Gopalganj,Faridpur,Faridpur,Faridpur-1,23.40611111,89.67583333,bcs1
Z1402,18.38,Slab Culvert,LRP018a,SOUTH GILATALI SLAB CULVERT,3.5,D,103827,Baburhat-Matlab-Pennai Road,18.38,4.25,1986,1,Comilla,Comilla,Chandpur,Chandpur,23.40611111,90.76383333,bcs1
N702,9.291,RCC Girder Bridge,LRP009b,Jagla Bridge,21.3,A,109869,Jessore (Daratana More)-Magura (Vaina More) Road,9.291,10,1994,1,Khulna,Jessore,Jessore,Jessore-2,23.40583333,89.39305556,bcs1
Z7012,22.039,Slab Culvert,LRP023a,.,4.07,C,108883,Magura-Mohammadpur Road,22.039,6.73,1978,1,Khulna,Jessore,Magura,Magura,23.40583333,89.57777778,bcs1
Z7021,27.303,Slab Culvert,LRP028a,.,2.28,B,109105,Arpara-Kaliganj Road,27.303,6.7,1996,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.40527778,89.14972222,bcs1
Z7012,22.584,Box Culvert,LRP023b,.,18.33,B,113749,Magura-Mohammadpur Road,22.584,6.73,1980,3,Khulna,Jessore,Magura,Magura,23.405,89.58305556,bcs1
Z1028,10.265,Box Culvert,LRP010a,MOGUJI CULVERT,1.3,A,106016,Nimsar-Barura Road,10.265,5.66,1987,1,Comilla,Comilla,Comilla,Comilla,23.40425,91.05561111,bcs1
Z1402,25.424,RCC Girder Bridge,LRP025a,ASHINPUR RCC GIDER BRIDGE,8.4,B,103837,Baburhat-Matlab-Pennai Road,25.424,3.7,2002,1,Comilla,Comilla,Comilla,Gouripur,23.404,90.75730556,bcs1
N1,97.257,RCC Girder Bridge,LRP098a,RAZAPARA RCC GIDER BRIDGE,27.9,A,101218,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,97.257,9.2,1995,3,Comilla,Comilla,Comilla,Comilla,23.40377778,91.21758333,bcs1
N1,97.257,RCC Girder Bridge,LRP098a,Matigara Bridge,27.35,C,120401,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,97.257,9.2,1995,3,Comilla,Comilla,Comilla,Comilla,23.40377778,91.21758333,bcs1
R748,55.667,Arch Masonry,LRP055a,.,1.86,A,103230,Chuadanga-Darsana-Jibannagar-Kotchchandpur-Kaliganj Road,55.667,8.5,1976,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.40333333,89.03805556,bcs1
Z7012,24.772,Slab Culvert,LRP026a,.,3.06,C,109198,Magura-Mohammadpur Road,24.772,3.9,1978,1,Khulna,Jessore,Magura,Magura,23.40333333,89.59944444,bcs1
N8,48.702,Steel Beam & RCC Slab,LRP049a,Pachchar Bridge,46,A,118965,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,48.702,,,,Gopalganj,Gopalganj,Madaripur,Bhanga,23.403094,90.14937787,road_interpolate
N8,48.702,Steel Beam & RCC Slab,LRP049a,Pacchar Bridge.,46.04,A,109923,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,48.702,9.8,1993,2,Gopalganj,Gopalganj,Madaripur,Bhanga,23.40305556,90.15222222,bcs1
Z1402,17.429,RCC Girder Bridge,LRP017a,NORTH NAGTHA -2 RCC GIDER BRIDGE,7.9,C,103820,Baburhat-Matlab-Pennai Road,17.429,4.3,1993,1,Comilla,Comilla,Chandpur,Chandpur,23.40305556,90.75744444,bcs1
N8,47.97,Box Culvert,LRP048a,.,4.6,A,109918,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,47.97,14.1,2004,1,Gopalganj,Gopalganj,Madaripur,Bhanga,23.4025,90.15861111,bcs1
N8,49.89,Box Culvert,LRP050a,.,3.6,A,109925,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,49.89,13.6,2004,1,Gopalganj,Gopalganj,Madaripur,Bhanga,23.40222222,90.13972222,bcs1
N805,4.494,Box Culvert,LRP004c,.,6.9,A,108389,Bhanga-Bhatiapara-Mollahhat Road,4.494,13.55,2004,1,Gopalganj,Gopalganj,Gopalganj,Bhatipara,23.40222222,89.94222222,bcs1
Z7489,36.66,Steel Beam & RCC Slab,LRP038a,.,9.5,B,118550,Chandpara-Talina-Jalalpur-Talsar Bazar-Drolaxmipur-Khalishpur Road,36.66,6,1980,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.40222222,88.95083333,bcs1
Z7012,24.473,Slab Culvert,LRP025c,.,3.82,A,109193,Magura-Mohammadpur Road,24.473,4.05,1985,1,Khulna,Jessore,Magura,Magura,23.40222222,89.59777778,bcs1
R748,56.434,Box Culvert,LRP056a,.,5.19,C,103326,Chuadanga-Darsana-Jibannagar-Kotchchandpur-Kaliganj Road,56.434,12.14,1992,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.40222222,89.04555556,bcs1
R748,38.546,Box Culvert,LRP038a,.,2,A,103136,Chuadanga-Darsana-Jibannagar-Kotchchandpur-Kaliganj Road,38.546,12.16,1997,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.40194444,88.88944444,bcs1
N805,4.129,PC Girder Bridge,LRP004a,Mansurabad Bridge,119.06,A,120689,Bhanga-Bhatiapara-Mollahhat Road,4.129,9.95,2004,3,Gopalganj,Gopalganj,Gopalganj,Bhatipara,23.40194444,89.94583333,bcs1
N805,4.129,PC Girder Bridge,LRP004a,.,119.33,A,108380,Bhanga-Bhatiapara-Mollahhat Road,4.129,9.95,2004,3,Gopalganj,Gopalganj,Gopalganj,Bhatipara,23.40194444,89.94583333,bcs1
N805,3.777,Box Culvert,LRP003c,.,9,A,108379,Bhanga-Bhatiapara-Mollahhat Road,3.777,13.6,2004,2,Gopalganj,Gopalganj,Gopalganj,Bhatipara,23.40166667,89.94916667,bcs1
N805,5.409,Box Culvert,LRP005a,.,12.25,A,108390,Bhanga-Bhatiapara-Mollahhat Road,5.409,13.7,2004,2,Gopalganj,Gopalganj,Gopalganj,Bhatipara,23.40166667,89.93333333,bcs1
N8,50.669,PC Girder Bridge,LRP051a,.,30,A,108500,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,50.669,10,2004,1,Gopalganj,Gopalganj,Madaripur,Bhanga,23.40111111,90.13388889,bcs1
R748,57.058,Arch Masonry,LRP057a,.,1.82,C,103328,Chuadanga-Darsana-Jibannagar-Kotchchandpur-Kaliganj Road,57.058,9.8,1976,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.40111111,89.05166667,bcs1
Z7021,26.608,Arch Masonry,LRP027a,.,3,B,109101,Arpara-Kaliganj Road,26.608,4.55,1986,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.40083333,89.1525,bcs1
Z1402,24.275,RCC Girder Bridge,LRP024a,ASHENPUR RCC GIDER BRIDGE,8.4,B,103836,Baburhat-Matlab-Pennai Road,24.275,4.3,1980,1,Comilla,Comilla,Comilla,Gouripur,23.40075,90.76419444,bcs1
N805,5.596,PC Girder Bridge,LRP005c,.,79.86,A,108393,Bhanga-Bhatiapara-Mollahhat Road,5.596,9.95,2004,4,Gopalganj,Gopalganj,Gopalganj,Bhatipara,23.40055556,89.93194444,bcs1
N805,5.596,PC Girder Bridge,LRP005c,Ziakoli Bridge,79.88,A,120690,Bhanga-Bhatiapara-Mollahhat Road,5.596,9.95,2004,4,Gopalganj,Gopalganj,Gopalganj,Bhatipara,23.40055556,89.93194444,bcs1
Z1052,13.86,Box Culvert,LRP013f,BAGATAPUR BOX CULVERT,1.3,B,106018,Tomson Bridge-Bard-Kalirbazar-Barura Road,13.86,4.5,1992,1,Comilla,Comilla,Comilla,Comilla,23.40038889,91.09991667,bcs1
Z7012,23.854,Box Culvert,LRP025a,.,3.05,A,109185,Magura-Mohammadpur Road,23.854,6.1,1990,1,Khulna,Jessore,Magura,Magura,23.40027778,89.59361111,bcs1
R748,63.368,Arch Masonry,LRP063a,.,6.3,C,103371,Chuadanga-Darsana-Jibannagar-Kotchchandpur-Kaliganj Road,63.368,8.88,1974,2,Khulna,Jessore,Jhenaidah,Jhenaidah,23.40027778,89.11277778,bcs1
Z1052,14.52,Slab Culvert,LRP014a,KUMTALA SLAB CULVERT,1,A,106013,Tomson Bridge-Bard-Kalirbazar-Barura Road,14.52,5.66,1993,1,Comilla,Comilla,Comilla,Comilla,23.39991667,91.09369444,bcs1
Z1052,14.849,RCC Girder Bridge,LRP015b,BAYSTALA RCC BRIDGE,4.2,D,106007,Tomson Bridge-Bard-Kalirbazar-Barura Road,14.849,3.9,1965,1,Comilla,Comilla,Comilla,Comilla,23.39983333,91.09030556,bcs1
Z1044,18.507,Box Culvert,LRP018b,BATA PUR,0.8,A,109306,Gouripur-Kachua-Hajiganj Road,18.507,5.66,1992,1,Comilla,Comilla,Chandpur,Chandpur,23.39977778,90.84891667,bcs1
N702,10.152,Box Culvert,LRP010a,.,3.65,A,109879,Jessore (Daratana More)-Magura (Vaina More) Road,10.152,12.1,1991,1,Khulna,Jessore,Jessore,Jessore-2,23.39972222,89.38777778,bcs1
N804,1.311,Slab Culvert,LRP001a,.,8.1,A,110074,Bhanga-Faridpur (Goalchamot) Road,1.311,8,1991,1,Gopalganj,Faridpur,Faridpur,Faridpur-2,23.39972222,89.97638889,bcs1
N8,50.669,PC Girder Bridge,LRP051a,Bandarkhola Bridge,30,A,118966,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,50.669,,,,Gopalganj,Gopalganj,Madaripur,Bhanga,23.3995552,90.1307493,road_chainage
N8,50.97,Box Culvert,LRP051c,.,12.14,A,109928,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,50.97,13.55,2004,2,Gopalganj,Gopalganj,Madaripur,Bhanga,23.39944444,90.13083333,bcs1
N805,3.156,Box Culvert,LRP003a,.,12.2,A,108376,Bhanga-Bhatiapara-Mollahhat Road,3.156,13.55,2004,2,Gopalganj,Gopalganj,Gopalganj,Bhatipara,23.39944444,89.95472222,bcs1
Z8065,23.78,RCC Girder Bridge,LRP023a,.,48,A,116692,Shariatpur-Ganganagar-Mongalmazirghat Road,23.78,5,2006,3,Gopalganj,Gopalganj,Sariatpur,Sariatpur,23.39916667,90.28361111,bcs1
R748,58.364,Box Culvert,LRP058a,.,4.88,C,103340,Chuadanga-Darsana-Jibannagar-Kotchchandpur-Kaliganj Road,58.364,12.16,1994,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.39888889,89.06416667,bcs1
Z1044,18.642,Box Culvert,LRP018c,TAGURIA CULVERT,12,A,102603,Gouripur-Kachua-Hajiganj Road,18.642,9.7,1997,2,Comilla,Comilla,Chandpur,Chandpur,23.39880556,90.84916667,bcs1
N805,2.95,Box Culvert,LRP002b,.,7,A,108374,Bhanga-Bhatiapara-Mollahhat Road,2.95,12.12,2004,1,Gopalganj,Gopalganj,Gopalganj,Bhatipara,23.39861111,89.95666667,bcs1
Z7489,0.018,Slab Culvert,LRP001a,.,3.5,C,118527,Chandpara-Talina-Jalalpur-Talsar Bazar-Drolaxmipur-Khalishpur Road,0.018,6.5,1965,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.39844444,89.06819444,bcs1
R748,59.793,Box Culvert,LRP059a,.,4.87,A,103344,Chuadanga-Darsana-Jibannagar-Kotchchandpur-Kaliganj Road,59.793,12.08,1996,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.39777778,89.07833333,bcs1
R748,60.806,Box Culvert,LRP060a,.,3.06,A,103361,Chuadanga-Darsana-Jibannagar-Kotchchandpur-Kaliganj Road,60.806,11.02,1997,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.39777778,89.08805556,bcs1
Z1044,18.925,Box Culvert,LRP019a,PALAKAB CULVERT,6,A,102606,Gouripur-Kachua-Hajiganj Road,18.925,9.7,1997,1,Comilla,Comilla,Chandpur,Chandpur,23.39763889,90.85141667,bcs1
Z1052,15.443,Box Culvert,LRP015d,BAYSKHOLA BOX CULVERT,2.8,A,106003,Tomson Bridge-Bard-Kalirbazar-Barura Road,15.443,4,1967,1,Comilla,Comilla,Comilla,Comilla,23.39761111,91.08669444,bcs1
R748,61.628,Box Culvert,LRP061a,.,6.72,C,103365,Chuadanga-Darsana-Jibannagar-Kotchchandpur-Kaliganj Road,61.628,12.25,1998,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.3975,89.09611111,bcs1
Z7506,57.07,PC Girder Bridge,LRP057a,.,12.3,D,111636,Lohagara-Nahata-Kalishankarpur-Mohammadpur Road,57.07,3.5,1994,2,Khulna,Jessore,Magura,Magura,23.3975,89.59722222,bcs1
R748,49.577,RCC Girder Bridge,LRP049a,.,18.46,A,103204,Chuadanga-Darsana-Jibannagar-Kotchchandpur-Kaliganj Road,49.577,7.56,1987,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.39666667,88.99138889,bcs1
R748,49.577,RCC Girder Bridge,LRP049a,Baromashi Bridge,18.5,A,119554,Chuadanga-Darsana-Jibannagar-Kotchchandpur-Kaliganj Road,49.577,,,,Khulna,Jessore,Jhenaidah,Jhenaidah,23.3965274,88.9914163,road_precise
N805,2.358,Box Culvert,LRP002a,.,8.95,A,108368,Bhanga-Bhatiapara-Mollahhat Road,2.358,13.6,2004,2,Gopalganj,Gopalganj,Gopalganj,Bhatipara,23.39638889,89.96166667,bcs1
N805,6.251,Box Culvert,LRP006a,.,10,A,108396,Bhanga-Bhatiapara-Mollahhat Road,6.251,13.56,2004,2,Gopalganj,Gopalganj,Gopalganj,Bhatipara,23.39638889,89.9275,bcs1
Z8065,23.78,RCC Girder Bridge,LRP023a,Farazi kandi Bridge,48.05,A,119245,Shariatpur-Ganganagar-Mongalmazirghat Road,23.78,,,,Gopalganj,Gopalganj,Sariatpur,Sariatpur,23.39588645,90.2865661,road_interpolate
R748,39.52,Box Culvert,LRP039a,.,1.99,A,105656,Chuadanga-Darsana-Jibannagar-Kotchchandpur-Kaliganj Road,39.52,12.17,1994,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.39527778,88.89583333,bcs1
Z1052,16.176,Slab Culvert,LRP016b,AGAROGRAM SLAB CULVERT,4.3,C,106000,Tomson Bridge-Bard-Kalirbazar-Barura Road,16.176,3.5,1987,1,Comilla,Comilla,Comilla,Comilla,23.39505556,91.08116667,bcs1
Z1028,11.307,Slab Culvert,LRP011a,KOSOMI CULVERT,1.3,B,106017,Nimsar-Barura Road,11.307,4.8,1992,1,Comilla,Comilla,Comilla,Comilla,23.39502778,91.05486111,bcs1
N805,1.985,Box Culvert,LRP001c,.,3,A,108366,Bhanga-Bhatiapara-Mollahhat Road,1.985,12.4,2004,1,Gopalganj,Gopalganj,Gopalganj,Bhatipara,23.395,89.965,bcs1
Z1022,1.716,RCC Girder Bridge,LRP002a,MOKNOD PUR BRIDGE,9,C,106092,Jhalam-Chandina Road,1.716,4.3,1986,1,Comilla,Comilla,Comilla,Comilla,23.39447222,90.99413889,bcs1
Z1022,1.716,RCC Girder Bridge,LRP002a,Moknodpur Bridge,9,C,120487,Jhalam-Chandina Road,1.716,,,,Comilla,Comilla,Comilla,Comilla,23.3943886,90.9941663,road_chainage
N805,1.761,Box Culvert,LRP001a,.,10.3,A,108361,Bhanga-Bhatiapara-Mollahhat Road,1.761,12.25,2004,2,Gopalganj,Gopalganj,Gopalganj,Bhatipara,23.39416667,89.96694444,bcs1
N805,6.631,PC Girder Bridge,LRP006b,.,59.86,A,108407,Bhanga-Bhatiapara-Mollahhat Road,6.631,9.95,2004,3,Gopalganj,Gopalganj,Gopalganj,Bhatipara,23.39388889,89.925,bcs1
N805,6.631,PC Girder Bridge,LRP006b,Shohadi Bridge,59.87,A,120694,Bhanga-Bhatiapara-Mollahhat Road,6.631,9.95,2004,3,Gopalganj,Gopalganj,Gopalganj,Bhatipara,23.39388889,89.925,bcs1
N804,0.468,Box Culvert,LRPSb,.,13.3,A,110073,Bhanga-Faridpur (Goalchamot) Road,0.468,9.8,1999,2,Gopalganj,Faridpur,Faridpur,Faridpur-2,23.39361111,89.98138889,bcs1
N702,11.027,Box Culvert,LRP011a,.,6.7,A,109884,Jessore (Daratana More)-Magura (Vaina More) Road,11.027,9.7,1994,1,Khulna,Jessore,Jessore,Jessore-2,23.39333333,89.3825,bcs1
R748,47.385,Box Culvert,LRP047a,.,6.8,A,103203,Chuadanga-Darsana-Jibannagar-Kotchchandpur-Kaliganj Road,47.385,12.13,1988,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.39305556,88.97138889,bcs1
N805,0.96,Box Culvert,LRPSa,.,19.8,A,108359,Bhanga-Bhatiapara-Mollahhat Road,0.96,12,2004,3,Gopalganj,Gopalganj,Gopalganj,Bhatipara,23.39194444,89.97444444,bcs1
N805,6.938,Box Culvert,LRP006d,.,3.7,A,108409,Bhanga-Bhatiapara-Mollahhat Road,6.938,12.2,2004,1,Gopalganj,Gopalganj,Gopalganj,Bhatipara,23.39194444,89.92305556,bcs1
Z7001,19.442,RCC Girder Bridge,LRP019a,.,6,C,111886,Faridpur (Maizkandi)-Boalmari-Gopalganj (Bhatiapara) Road,19.442,3.62,1981,1,Gopalganj,Faridpur,Faridpur,Faridpur-1,23.39194444,89.68083333,bcs1
R140,8.129,Box Culvert,LRP008a,GELXHANA BRIDGE,12.6,A,104406,Comilla-Lalmai-Chandpur-Lakhmipur-Begumganj Road,8.129,9.8,2003,2,Comilla,Comilla,Comilla,Comilla,23.39152778,91.16352778,bcs1
N1,100.938,RCC Girder Bridge,LRP101a,Suagazi Bridge.,30.48,A,120403,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,100.938,,,,Comilla,Comilla,Comilla,Comilla,23.3914441,91.2293049,road_precise
R720,15.095,Slab Culvert,LRP015a,.,1.33,A,103786,Magura-Narail Road,15.095,9.7,1987,1,Khulna,Jessore,Magura,Magura,23.39111111,89.50138889,bcs1
N7,125.131,Slab Culvert,LRP124a,.,2.25,A,109854,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,125.131,10.35,1979,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.39083333,89.13694444,bcs1
Z7021,25.098,Arch Masonry,LRP025b,.,3.04,A,109099,Arpara-Kaliganj Road,25.098,4.55,1984,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.39083333,89.16055556,bcs1
Z7024,12.751,Box Culvert,LRP014a,.,3.05,B,112779,Gopalpur-Talsar Bazar-Kotchandpur-Azampur-Maheshpur Road,12.751,4.25,1997,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.39075,89.00863889,bcs1
Z1028,11.821,Box Culvert,LRP011b,BORURA BOX CULVERT,5,A,106019,Nimsar-Barura Road,11.821,6.2,1987,1,Comilla,Comilla,Comilla,Comilla,23.39063889,91.05483333,bcs1
Z1052,17.821,RCC Girder Bridge,LRP018b,KORGAIRAM RCC GIDER BRIDGE,3,A,105995,Tomson Bridge-Bard-Kalirbazar-Barura Road,17.821,4.1,1987,1,Comilla,Comilla,Comilla,Comilla,23.39044444,91.06752778,bcs1
Z1044,19.83,Box Culvert,LRP019b,POLAKHAL CULVERT,6,A,102583,Gouripur-Kachua-Hajiganj Road,19.83,9.6,1997,1,Comilla,Comilla,Chandpur,Chandpur,23.39016667,90.85316667,bcs1
N8,67.909,Truss with RCC Slab,LRP068c,Purbo Hashemdi Bridge,28,A,118972,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,67.909,,,,Gopalganj,Gopalganj,Madaripur,Madaripur,23.38964113,89.98483014,road_interpolate
Z1402,22.735,RCC Girder Bridge,LRP022c,NARAYANPUR,6.2,B,103854,Baburhat-Matlab-Pennai Road,22.735,4.3,1994,1,Comilla,Comilla,Comilla,Gouripur,23.38963889,90.76891667,bcs1
Z7024,10.806,RCC Girder Bridge,LRP012b,,55.8,C,118873,Gopalpur-Talsar Bazar-Kotchandpur-Azampur-Maheshpur Road,10.806,,,,Khulna,Jessore,Jhenaidah,Jhenaidah,23.3891386,89.0087778,road_precise
R748,44.354,RCC Girder Bridge,LRP044a,Khalishpur Bridge,55.2,C,119553,Chuadanga-Darsana-Jibannagar-Kotchchandpur-Kaliganj Road,44.354,,,,Khulna,Jessore,Jhenaidah,Jhenaidah,23.3889441,88.9418886,road_precise
R748,44.354,RCC Girder Bridge,LRP044a,.,55.13,C,103201,Chuadanga-Darsana-Jibannagar-Kotchchandpur-Kaliganj Road,44.354,8.87,1995,3,Khulna,Jessore,Jhenaidah,Jhenaidah,23.38888889,88.94194444,bcs1
Z7021,6.176,Slab Culvert,LRP007b,.,1.36,C,109031,Arpara-Kaliganj Road,6.176,9.65,1994,1,Khulna,Jessore,Magura,Magura,23.38888889,89.31944444,bcs1
Z7021,24.542,Slab Culvert,LRP025a,.,2.2,D,109094,Arpara-Kaliganj Road,24.542,5.4,1988,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.38888889,89.165,bcs1
Z1022,1.047,PC Girder Bridge,LRP001a,AKHUJA BRIDGE,18.2,C,106089,Jhalam-Chandina Road,1.047,10,1999,1,Comilla,Comilla,Comilla,Comilla,23.38886111,90.99180556,bcs1
Z1022,1.047,RCC Girder Bridge,LRP001a,Adilar Bridge,18.2,A,120455,Jhalam-Chandina Road,1.047,,,,Comilla,Comilla,Comilla,Comilla,23.3887774,90.9918608,road_precise
N8,67.909,Truss with RCC Slab,LRP068c,.,28,A,108581,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,67.909,9.7,1993,1,Gopalganj,Gopalganj,Madaripur,Madaripur,23.38833333,89.98805556,bcs1
N805,7.465,Box Culvert,LRP007a,.,3.6,A,108414,Bhanga-Bhatiapara-Mollahhat Road,7.465,12.17,2004,1,Gopalganj,Gopalganj,Gopalganj,Bhatipara,23.38833333,89.91944444,bcs1
Z7021,5.54,Box Culvert,LRP006a,.,1.4,A,109023,Arpara-Kaliganj Road,5.54,7.57,1992,1,Khulna,Jessore,Magura,Magura,23.38833333,89.32444444,bcs1
Z7021,5.756,Box Culvert,LRP006b,.,1.8,A,109030,Arpara-Kaliganj Road,5.756,7.65,1996,1,Khulna,Jessore,Magura,Magura,23.38833333,89.32222222,bcs1
Z7021,6.612,Slab Culvert,LRP007c,.,1.37,A,109036,Arpara-Kaliganj Road,6.612,9.85,1996,1,Khulna,Jessore,Magura,Magura,23.38805556,89.31444444,bcs1
Z7021,8.675,Slab Culvert,LRP009d,.,1.4,C,109053,Arpara-Kaliganj Road,8.675,9.6,1996,1,Khulna,Jessore,Magura,Magura,23.38805556,89.29472222,bcs1
Z7021,3.658,Slab Culvert,LRP004c,.,1.3,A,109018,Arpara-Kaliganj Road,3.658,9.7,1998,1,Khulna,Jessore,Magura,Magura,23.38777778,89.3425,bcs1
Z7021,7.226,Slab Culvert,LRP008a,.,1.4,C,109040,Arpara-Kaliganj Road,7.226,9.7,1996,1,Khulna,Jessore,Magura,Magura,23.38777778,89.30888889,bcs1
Z1044,20.331,Box Culvert,LRP020a,PALAKHAL CULVERT,4.5,A,102615,Gouripur-Kachua-Hajiganj Road,20.331,9.6,1999,1,Comilla,Comilla,Chandpur,Chandpur,23.38766667,90.85697222,bcs1
Z7021,3.399,Slab Culvert,LRP004a,.,1.36,A,109008,Arpara-Kaliganj Road,3.399,9.75,1998,1,Khulna,Jessore,Magura,Magura,23.3875,89.345,bcs1
Z7021,3.438,Box Culvert,LRP004b,.,1.9,A,109011,Arpara-Kaliganj Road,3.438,7.55,1992,1,Khulna,Jessore,Magura,Magura,23.3875,89.34472222,bcs1
Z7021,7.511,Slab Culvert,LRP008b,.,2.2,A,109042,Arpara-Kaliganj Road,7.511,9.8,1994,1,Khulna,Jessore,Magura,Magura,23.3875,89.30611111,bcs1
Z7021,7.849,Slab Culvert,LRP008d,.,1.36,A,109046,Arpara-Kaliganj Road,7.849,9.7,1992,1,Khulna,Jessore,Magura,Magura,23.3875,89.30277778,bcs1
Z7021,8.271,Slab Culvert,LRP009c,.,1.4,A,109051,Arpara-Kaliganj Road,8.271,9.7,1996,1,Khulna,Jessore,Magura,Magura,23.3875,89.29861111,bcs1
N7,125.515,Slab Culvert,LRP125a,.,2.3,A,109856,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,125.515,11.28,1980,1,Khulna,Jessore,Jhenaidah,Jhenaidah,23.38722222,89.13722222,bcs1
N8,67.625,Box Culvert,LRP068a,.,11.1,A,108575,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,67.625,13.55,2004,2,Gopalganj,Gopalganj,Madaripur,Madaripur,23.38722222,89.99055556,bcs1
Z7021,6.793,Slab Culvert,LRP007d,.,1.35,A,109037,Arpara-Kaliganj Road,6.793,9.6,1998,1,Khulna,Jessore,Magura,Magura,23.38722222,89.31277778,bcs1
Z7021,8.019,Box Culvert,LRP009a,.,13.35,C,109048,Arpara-Kaliganj Road,8.019,7.6,1992,2,Khulna,Jessore,Magura,Magura,23.38722222,89.30111111,bcs1
N8,52.664,Box Culvert,LRP053a,.,5.6,A,108503,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,52.664,14.4,2004,1,Gopalganj,Gopalganj,Madaripur,Bhanga,23.38694444,90.12583333,bcs1
N8,68.726,RCC Girder Bridge,LRP069a,.,109.7,C,108582,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,68.726,8.8,1990,3,Gopalganj,Gopalganj,Madaripur,Madaripur,23.38666667,89.98333333,bcs1
Z1044,20.561,Box Culvert,LRP020b,DOYATI CULVERT,4.5,A,102610,Gouripur-Kachua-Hajiganj Road,20.561,9.5,1999,1,Comilla,Comilla,Chandpur,Chandpur,23.38630556,90.85816667,bcs1
N805,7.936,Box Culvert,LRP007b,.,10,A,108418,Bhanga-Bhatiapara-Mollahhat Road,7.936,13.6,2004,2,Gopalganj,Gopalganj,Gopalganj,Bhatipara,23.38527778,89.91638889,bcs1
Z7021,11.746,Box Culvert,LRP012b,.,1.9,A,109059,Arpara-Kaliganj Road,11.746,7.6,1996,1,Khulna,Jessore,Magura,Magura,23.38527778,89.2675,bcs1
Z7021,11.78,Box Culvert,LRP012d,.,1.9,A,109065,Arpara-Kaliganj Road,11.78,7.54,1996,1,Khulna,Jessore,Magura,Magura,23.38527778,89.26722222,bcs1
Z7021,11.686,Box Culvert,LRP012a,.,1.87,A,109058,Arpara-Kaliganj Road,11.686,7.6,1986,1,Khulna,Jessore,Magura,Magura,23.385,89.26805556,bcs1
Z7021,12.303,Box Culvert,LRP013a,.,1.4,A,109073,Arpara-Kaliganj Road,12.303,7.57,1998,1,Khulna,Jessore,Magura,Magura,23.38472222,89.26222222,bcs1
Z1028,12.495,Box Culvert,LRP012b,BORURA,1.3,A,106020,Nimsar-Barura Road,12.495,7.3,1998,1,Comilla,Comilla,Comilla,Comilla,23.3845,91.0545,bcs1
N7,122.707,RCC Girder Bridge,LRP122b,Neemtola Bridge,43,A,119490,Dauladia-Faridpur (Goalchamot)-Magura-Jhenaidah-Jessore-Khulna-Mongla (Digraj) Road,122.707,,,,Khulna,Jessore,Jhenaidah,Jhenaidah,23.3842219,89.137583,road_precise
