road;km;type;LRPName;name;length;condition;structureNr;roadName;chainage;width;constructionYear;spans;zone;circle;division;sub-division;lat;lon;EstimatedLoc
Z2822;9.829;Box Culvert;LRP009d;BIJLI BOX CULVERT;3;A;107769;Kulaura-Prithmpasha-Hazipur-Sharifpur RoadRoad;9.829;4.2;1993;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.44037655;91.99047816;interpolate
Z2822;12.618;Box Culvert;LRP012a;TILAGOU BOX CULVERT;1.5;A;107766;Kulaura-Prithmpasha-Hazipur-Sharifpur RoadRoad;12.618;7.9;1998;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.41141897;91.98715789;interpolate
Z2823;0.523;RCC Girder Bridge;LRPSb;Kaminiganj Bazar Bridge;56.75;A;121730;Kulaura-Juri-Fultala Road;0.523;;;;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.5901232;92.11660151;interpolate
Z2823;0.862;Baily with Steel Deck;LRPSd;SOUYTHBPUR;10.3;A;107157;Kulaura-Juri-Fultala Road;0.862;3.4;1968;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.58711424;92.1167771;interpolate
Z2823;1.618;Baily with Steel Deck;LRP001a;MONTOIL BRIDGE;6.3;A;107163;Kulaura-Juri-Fultala Road;1.618;3.6;1992;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.58033497;92.11771817;interpolate
Z2823;2.647;Box Culvert;LRP002b;MOIN TOIL 2;1.5;A;107168;Kulaura-Juri-Fultala Road;2.647;7.8;1966;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.57122471;92.11778367;interpolate
Z2823;2.752;Baily with Steel Deck;LRP002c;MONTOIL 3;18;A;107171;Kulaura-Juri-Fultala Road;2.752;3.4;1966;2;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.57029871;92.11754254;interpolate
Z2823;5.717;Baily with Steel Deck;LRP005b;KAPNAPAR;15;A;107197;Kulaura-Juri-Fultala Road;5.717;3.6;1992;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.54650602;92.12696577;interpolate
Z2823;6.042;Box Culvert;LRP006a;RATNA;4.6;A;107177;Kulaura-Juri-Fultala Road;6.042;7.3;1995;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.54349607;92.12714616;interpolate
Z2823;6.2;Box Culvert;LRP006b;RATNA;6;A;107184;Kulaura-Juri-Fultala Road;6.2;7.3;1995;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.54216148;92.12732588;interpolate
Z2823;6.379;Box Culvert;LRP006c;RATNA CUL;4.5;A;107187;Kulaura-Juri-Fultala Road;6.379;7.2;1997;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.5407978;92.12783156;interpolate
Z2823;9.185;Baily with Steel Deck;LRP009a;ALAPAR SUMAI BRIDGE;15;A;107192;Kulaura-Juri-Fultala Road;9.185;3.5;1996;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.51764695;92.13117639;interpolate
Z2823;9.185;Baily with Steel Deck;LRP009a;Kalapa Sumai Bridge;15.45;A;121734;Kulaura-Juri-Fultala Road;9.185;;;;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.51764695;92.13117639;interpolate
Z2823;9.887;Baily with Steel Deck;LRP009f;SUMAI BAZSR BRIDGE;19.4;A;107193;Kulaura-Juri-Fultala Road;9.887;4;1991;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.51541889;92.13728875;interpolate
Z2823;10.71;Baily with Steel Deck;LRP010c;Bordohar Bridge;15.4;A;121737;Kulaura-Juri-Fultala Road;10.71;;;;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.50805357;92.13648008;interpolate
Z2823;11.752;Box Culvert;LRP011g;HAZIGI CUL;3;A;107207;Kulaura-Juri-Fultala Road;11.752;7.4;1998;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.49868021;92.1358026;interpolate
Z2823;12.426;Box Culvert;LRP012b;SATHBOLOHAR;1.5;A;107210;Kulaura-Juri-Fultala Road;12.426;5.66;1998;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.49318241;92.13817219;interpolate
Z2823;13.22;Box Culvert;LRP013a;KALABARI CUL;4.5;A;107214;Kulaura-Juri-Fultala Road;13.22;7.4;1968;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.48642688;92.14111267;interpolate
Z2823;13.606;Box Culvert;LRP013b;NARALPARA;4.5;A;107219;Kulaura-Juri-Fultala Road;13.606;5.58;2002;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.48300231;92.14113028;interpolate
Z2823;14.582;Baily with Steel Deck;LRP014a;S OUTH SAGARNAL STEAL DECK;30.75;A;107223;Kulaura-Juri-Fultala Road;14.582;3.4;2002;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.4758891;92.14327297;interpolate
Z2823;14.582;Truss with Steel Deck;LRP014a;South Sagarnal Bridge;30.8;A;121738;Kulaura-Juri-Fultala Road;14.582;;;;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.4758891;92.14327297;interpolate
Z2823;16.398;Box Culvert;LRP016a;BABUPUR BOX;3;A;107229;Kulaura-Juri-Fultala Road;16.398;7.3;1994;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.46240036;92.14883517;interpolate
Z2823;19.929;Box Culvert;LRP019b;BHUTILI BOX;9;A;107233;Kulaura-Juri-Fultala Road;19.929;4;1995;2;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.4370569;92.16060588;interpolate
Z2823;20.492;Box Culvert;LRP020a;BOTOY SO BOX;1.2;A;107236;Kulaura-Juri-Fultala Road;20.492;7.2;1995;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.43404871;92.16424795;interpolate
Z2823;20.626;RCC Bridge;LRP020c;BOTOLO BRIDGE;9.6;A;107241;Kulaura-Juri-Fultala Road;20.626;4.2;2002;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.43286241;92.16420703;interpolate
Z2823;20.86;Box Culvert;LRP020d;CHECK POST SUBMARGE CULVERT;1.5;A;107244;Kulaura-Juri-Fultala Road;20.86;7.2;1993;1;Sylhet;Moulavi Bazar;Moulavi Bazar;Kulaura;24.43076834;92.16415243;interpolate
Z2831;0.11;Box Culvert;LRPSa;.;2.5;A;117606;Vadeshwar-Mirganj-Fenchuganj Road;0.11;4.9;2001;1;Sylhet;Sylhet;Sylhet;Golapganj;24.75832809;92.01960322;interpolate
Z2831;0.38;Baily with Steel Deck;LRPSc;.;10.1;A;118588;Vadeshwar-Mirganj-Fenchuganj Road;0.38;3.5;1996;3;Sylhet;Sylhet;Sylhet;Golapganj;24.75638818;92.01884561;interpolate
Z2831;0.42;PC Girder Bridge;LRPSe;.;116.7;A;117608;Vadeshwar-Mirganj-Fenchuganj Road;0.42;7.6;2006;3;Sylhet;Sylhet;Sylhet;Golapganj;24.75610187;92.01872973;interpolate
Z2831;0.54;Baily with Steel Deck;LRPSg;;8.85;A;120846;Vadeshwar-Mirganj-Fenchuganj Road;0.54;;;;Sylhet;Sylhet;Sylhet;Golapganj;24.75505696;92.01855207;interpolate
Z2831;0.54;Baily with Steel Deck;LRPSg;.;10;A;117609;Vadeshwar-Mirganj-Fenchuganj Road;0.54;3.5;1996;3;Sylhet;Sylhet;Sylhet;Golapganj;24.75505696;92.01855207;interpolate
Z2831;1.28;Box Culvert;LRP001c;.;3;A;117611;Vadeshwar-Mirganj-Fenchuganj Road;1.28;7.3;1992;1;Sylhet;Sylhet;Sylhet;Golapganj;24.74846593;92.01876717;interpolate
Z2831;1.69;RCC Bridge;LRP001b;;19;A;120840;Vadeshwar-Mirganj-Fenchuganj Road;1.69;;;;Sylhet;Sylhet;Sylhet;Golapganj;24.74477129;92.01887896;interpolate
Z2831;1.69;RCC Bridge;LRP001b;.;19;A;117612;Vadeshwar-Mirganj-Fenchuganj Road;1.69;4;2001;2;Sylhet;Sylhet;Sylhet;Golapganj;24.74477129;92.01887896;interpolate
Z2831;2.39;Slab Culvert;LRP002a;.;5;A;117613;Vadeshwar-Mirganj-Fenchuganj Road;2.39;4;1992;1;Sylhet;Sylhet;Sylhet;Golapganj;24.73779952;92.0196104;interpolate
Z2831;4.67;Box Culvert;LRP004a;.;3;A;117615;Vadeshwar-Mirganj-Fenchuganj Road;4.67;4.9;1991;1;Sylhet;Sylhet;Sylhet;Golapganj;24.7263243;92.00580711;interpolate
Z2831;5;Box Culvert;LRP005a;.;2;A;117617;Vadeshwar-Mirganj-Fenchuganj Road;5;4;1996;1;Sylhet;Sylhet;Sylhet;Golapganj;24.7271938;92.0025556;interpolate
Z2831;5.18;Box Culvert;LRP005b;.;3;A;117618;Vadeshwar-Mirganj-Fenchuganj Road;5.18;4;2001;1;Sylhet;Sylhet;Sylhet;Golapganj;24.72716878;91.99930525;interpolate
Z2831;5.79;RCC Girder Bridge;LRP005c;.;12;A;117619;Vadeshwar-Mirganj-Fenchuganj Road;5.79;4;1991;3;Sylhet;Sylhet;Sylhet;Golapganj;24.72645782;91.99560559;interpolate
Z2831;6.69;Box Culvert;LRP006b;.;1.5;A;117621;Vadeshwar-Mirganj-Fenchuganj Road;6.69;4;1989;1;Sylhet;Sylhet;Sylhet;Golapganj;24.72277264;91.98831912;interpolate
Z2831;6.85;Box Culvert;LRP006c;.;1;A;117622;Vadeshwar-Mirganj-Fenchuganj Road;6.85;4;1991;1;Sylhet;Sylhet;Sylhet;Golapganj;24.72181003;91.98749525;interpolate
Z2831;6.9;Box Culvert;LRP006d;.;1.5;A;117623;Vadeshwar-Mirganj-Fenchuganj Road;6.9;4;1991;1;Sylhet;Sylhet;Sylhet;Golapganj;24.72147499;91.9873856;interpolate
Z2831;7.89;Box Culvert;LRP007b;.;1.5;A;117626;Vadeshwar-Mirganj-Fenchuganj Road;7.89;4;1991;1;Sylhet;Sylhet;Sylhet;Golapganj;24.71694561;91.98137703;interpolate
Z2831;8;RCC Girder Bridge;LRP008a;.;6.5;A;117627;Vadeshwar-Mirganj-Fenchuganj Road;8;4;1989;1;Sylhet;Sylhet;Sylhet;Golapganj;24.7168882;91.9803882;interpolate
Z2831;8.15;Box Culvert;LRP008b;.;3;A;117640;Vadeshwar-Mirganj-Fenchuganj Road;8.15;4;1991;1;Sylhet;Sylhet;Sylhet;Golapganj;24.71579863;91.97991052;interpolate
Z2831;9.21;Box Culvert;LRP009a;.;3;A;117641;Vadeshwar-Mirganj-Fenchuganj Road;9.21;4;1991;1;Sylhet;Sylhet;Sylhet;Golapganj;24.71206811;91.97270473;interpolate
Z2831;9.55;Box Culvert;LRP009b;.;13;A;117642;Vadeshwar-Mirganj-Fenchuganj Road;9.55;4;1991;4;Sylhet;Sylhet;Sylhet;Golapganj;24.71200079;91.96956405;interpolate
Z2831;12.43;Box Culvert;LRP012a;.;8;A;117643;Vadeshwar-Mirganj-Fenchuganj Road;12.43;4;1992;3;Sylhet;Sylhet;Sylhet;Golapganj;24.71018031;91.94764879;interpolate
Z2831;13.5;Baily with Steel Deck;LRP013a;.;36;A;117644;Vadeshwar-Mirganj-Fenchuganj Road;13.5;3.7;1999;2;Sylhet;Sylhet;Sylhet;Golapganj;24.70664434;91.94224151;interpolate
Z2832;0.08;RCC Girder Bridge;LRPSa;.;18.3;A;117645;Daudabad-Daudpur-Vadeswar (Dhaka Dakhin) Road;0.08;4;1991;3;Sylhet;Sylhet;Sylhet;Biswanath;24.8287216;91.90082521;interpolate
Z2832;0.08;RCC Girder Bridge;LRPSa;;18.4;A;120850;Daudabad-Daudpur-Vadeswar (Dhaka Dakhin) Road;0.08;;;;Sylhet;Sylhet;Sylhet;Biswanath;24.8287216;91.90082521;interpolate
Z2832;1.18;Box Culvert;LRP001b;.;2.5;A;117647;Daudabad-Daudpur-Vadeswar (Dhaka Dakhin) Road;1.18;7.3;1997;1;Sylhet;Sylhet;Sylhet;Biswanath;24.82876165;91.91156018;interpolate
Z2832;4.234;Box Culvert;LRP005a;.;2.5;A;117649;Daudabad-Daudpur-Vadeswar (Dhaka Dakhin) Road;4.234;7.3;1991;1;Sylhet;Sylhet;Sylhet;Biswanath;24.81382869;91.9377378;interpolate
Z2832;5.23;Box Culvert;LRP005d;.;4;A;118585;Daudabad-Daudpur-Vadeswar (Dhaka Dakhin) Road;5.23;4.9;1989;1;Sylhet;Sylhet;Sylhet;Biswanath;24.81161054;91.94056876;interpolate
Z2832;5.82;Box Culvert;LRP006a;.;7;A;117652;Daudabad-Daudpur-Vadeswar (Dhaka Dakhin) Road;5.82;6;1997;1;Sylhet;Sylhet;Sylhet;Biswanath;24.80862378;91.94522227;interpolate
Z2832;6.77;Box Culvert;LRP007b;.;2.5;A;117654;Daudabad-Daudpur-Vadeswar (Dhaka Dakhin) Road;6.77;7.3;1994;1;Sylhet;Sylhet;Sylhet;Biswanath;24.80841496;91.95448818;interpolate
Z2832;7.09;Box Culvert;LRP007c;.;2.5;A;117655;Daudabad-Daudpur-Vadeswar (Dhaka Dakhin) Road;7.09;7.3;1998;1;Sylhet;Sylhet;Sylhet;Biswanath;24.80807337;91.95760564;interpolate
Z2832;7.42;RCC Bridge;LRP008a;.;11.8;A;117656;Daudabad-Daudpur-Vadeswar (Dhaka Dakhin) Road;7.42;4;1991;3;Sylhet;Sylhet;Sylhet;Biswanath;24.80782592;91.96081561;interpolate
Z2832;7.42;RCC Girder Bridge;LRP008a;;11.9;A;120848;Daudabad-Daudpur-Vadeswar (Dhaka Dakhin) Road;7.42;;;;Sylhet;Sylhet;Sylhet;Biswanath;24.80782592;91.96081561;interpolate
Z2832;8.97;Box Culvert;LRP009b;.;2.5;A;117659;Daudabad-Daudpur-Vadeswar (Dhaka Dakhin) Road;8.97;7.3;1998;1;Sylhet;Sylhet;Sylhet;Biswanath;24.80624077;91.97553332;interpolate
Z2832;9.556;RCC Girder Bridge;LRP010b;.;26.8;A;117684;Daudabad-Daudpur-Vadeswar (Dhaka Dakhin) Road;9.556;8.2;1992;3;Sylhet;Sylhet;Sylhet;Biswanath;24.80521955;91.98106179;interpolate
Z2832;13.29;Box Culvert;LRP014a;.;5;A;117665;Daudabad-Daudpur-Vadeswar (Dhaka Dakhin) Road;13.29;7.3;1999;1;Sylhet;Sylhet;Sylhet;Biswanath;24.79849361;92.01461365;interpolate
Z2832;14.5;Box Culvert;LRP016a;.;3.5;A;118587;Daudabad-Daudpur-Vadeswar (Dhaka Dakhin) Road;14.5;7.3;2002;1;Sylhet;Sylhet;Sylhet;Biswanath;24.80010895;92.02506483;interpolate
Z2832;15.08;Box Culvert;LRP016b;.;18;A;117667;Daudabad-Daudpur-Vadeswar (Dhaka Dakhin) Road;15.08;7.3;1992;4;Sylhet;Sylhet;Sylhet;Biswanath;24.80136125;92.03019835;interpolate
Z2832;15.64;Box Culvert;LRP017a;.;2.5;A;117668;Daudabad-Daudpur-Vadeswar (Dhaka Dakhin) Road;15.64;7.3;1999;1;Sylhet;Sylhet;Sylhet;Biswanath;24.80182974;92.03575305;interpolate
Z2834;108.21;Box Culvert;LRP108a;.;3.7;A;118420;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;108.21;9.8;2001;1;Mymensingh;Mymensingh;Netrokona;Netrokona;25.15221684;90.37497064;interpolate
Z2834;110.54;Box Culvert;LRP110a;.;20;A;118422;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;110.54;9.8;2000;3;Mymensingh;Mymensingh;Netrokona;Netrokona;25.14804135;90.36039585;interpolate
Z2834;113.14;Box Culvert;LRP113a;.;3.6;A;118423;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;113.14;7.3;2001;1;Mymensingh;Mymensingh;Netrokona;Netrokona;25.1611056;90.35183334;interpolate
Z2834;113.58;RCC Girder Bridge;LRP113b;.;21.1;A;118424;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;113.58;10;2002;1;Mymensingh;Mymensingh;Netrokona;Netrokona;25.16225145;90.34876251;interpolate
Z2834;138.36;Box Culvert;LRP138a;.;3;A;118425;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;138.36;4;1995;1;Mymensingh;Mymensingh;Netrokona;Netrokona;25.20998271;90.14334765;interpolate
Z2834;138.7;Box Culvert;LRP138b;.;3.6;A;118426;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;138.7;9.6;2002;1;Mymensingh;Mymensingh;Netrokona;Netrokona;25.21074232;90.14018994;interpolate
Z2834;138.82;Box Culvert;LRP138c;.;3;A;118427;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;138.82;4;2000;1;Mymensingh;Mymensingh;Netrokona;Netrokona;25.2110473;90.13909774;interpolate
Z2834;139.86;Box Culvert;LRP139a;.;5.1;A;118428;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;139.86;7.3;1995;1;Mymensingh;Mymensingh;Netrokona;Netrokona;25.21247187;90.12940543;interpolate
Z2834;140.26;Box Culvert;LRP140a;.;10.1;A;118429;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;140.26;7;1995;3;Mymensingh;Mymensingh;Netrokona;Netrokona;25.2127868;90.12570796;interpolate
Z2834;141.36;Box Culvert;LRP140c;.;3.3;A;118430;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;141.36;4;1996;1;Mymensingh;Mymensingh;Netrokona;Netrokona;25.21324775;90.11474178;interpolate
Z2834;142.06;Baily with Steel Deck;LRP141a;.;9.2;A;118431;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;142.06;4;2005;1;Mymensingh;Mymensingh;Netrokona;Netrokona;25.212;90.10783335;interpolate
Z2834;142.66;Box Culvert;LRP142a;.;5;A;118432;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;142.66;9.1;2001;1;Mymensingh;Mymensingh;Netrokona;Netrokona;25.21239664;90.10283782;interpolate
Z2834;142.89;Box Culvert;LRP142b;.;4.5;A;118433;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;142.89;4.2;1995;1;Mymensingh;Mymensingh;Netrokona;Netrokona;25.21292229;90.09934403;interpolate
Z2834;143.2;Baily with Steel Deck;LRP142c;.;18;A;118434;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;143.2;4.1;2002;1;Mymensingh;Mymensingh;Netrokona;Netrokona;25.21363078;90.09463502;interpolate
Z2834;143.2;Baily with Steel Deck;LRP142c;Nakshi Bridge;18.29;A;121775;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;143.2;;;;Mymensingh;Jamalpur;Sherpur;Sherpur-1;25.21363078;90.09463502;interpolate
Z2834;144.5;Baily with Steel Deck;LRP144a;.;36.6;A;118435;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;144.5;5;1980;2;Mymensingh;Mymensingh;Netrokona;Netrokona;25.21647744;90.08514553;interpolate
Z2834;144.5;Baily with Steel Deck;LRP144a;Dorbestola Bridge;36.5;A;121777;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;144.5;;;;Mymensingh;Jamalpur;Sherpur;Sherpur-1;25.21647744;90.08514553;interpolate
Z2834;146.26;Box Culvert;LRP146a;.;1.3;A;116396;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;146.26;4;1998;1;Mymensingh;Jamalpur;Sherpur;Sherpur-1;25.22558423;90.07042587;interpolate
Z2834;146.67;Box Culvert;LRP146b;.;1.7;A;116397;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;146.67;4;1998;1;Mymensingh;Jamalpur;Sherpur;Sherpur-1;25.22729932;90.06829374;interpolate
Z2834;147.58;Box Culvert;LRP147a;.;19.8;A;116398;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;147.58;7.3;2001;3;Mymensingh;Jamalpur;Sherpur;Sherpur-1;25.23326283;90.0629236;interpolate
Z2834;150.7;Box Culvert;LRP149a;.;7;A;116399;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;150.7;7;1998;2;Mymensingh;Jamalpur;Sherpur;Sherpur-1;25.23966326;90.03971881;interpolate
Z2834;167.82;Box Culvert;LRP167a;.;10.3;A;116402;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;167.82;7.3;2003;3;Mymensingh;Jamalpur;Sherpur;Sherpur-1;25.28201811;89.90162335;interpolate
Z2834;167.83;Box Culvert;LRP167b;.;10.3;A;118437;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;167.83;7.3;2003;3;Mymensingh;Jamalpur;Sherpur;Sherpur-1;25.28200612;89.90152875;interpolate
Z2834;169.23;Box Culvert;LRP169c;.;15;A;116437;Sunamganj-Netrokona-Mymensingh-Sherpur-Jamalpur (Dhanua Kamalpur) Border Road;169.23;8;2000;3;Mymensingh;Jamalpur;Sherpur;Sherpur-1;25.28029635;89.88797618;interpolate
Z3003;1.47;Slab Culvert;LRP001b;.;1.7;A;115062;Abdullahpur-Tairmukh-Ulukhola Road;1.47;5.7;1997;1;Dhaka;Dhaka;Dhaka;Dhaka, Sub-division - 1;23.87967653;90.41492579;interpolate
Z3003;6.06;Truss with Steel Deck;LRP006a;Tairmukh Bridge;66;A;120295;Abdullahpur-Tairmukh-Ulukhola Road;6.06;;;;Dhaka;Dhaka;Dhaka;Dhaka, Sub-division - 1;23.88327213;90.45748841;interpolate
Z3003;8.427;Slab Culvert;LRP008a;.;0.95;A;115051;Abdullahpur-Tairmukh-Ulukhola Road;8.427;12.5;1995;1;Dhaka;Dhaka;Dhaka;Dhaka, Sub-division - 1;23.88665818;90.47376629;interpolate
Z3003;9.887;RCC Girder Bridge;LRP009a;.;7;A;118343;Abdullahpur-Tairmukh-Ulukhola Road;9.887;4.1;2002;1;Dhaka;Dhaka;Dhaka;Dhaka, Sub-division - 1;23.89690557;90.47816746;interpolate
Z3005;0.933;Box Culvert;LRPSc;.;2.12;A;116376;Bhasantek (Cantonment)-Dewanpara-Kalsiberibandh Road;0.933;6.5;1990;1;Dhaka;Dhaka;Dhaka;Dhaka, Sub-division - 1;23.81235158;90.39396408;interpolate
Z3007;2.5;Box Culvert;LRP002b;.;1.35;A;115071;Zerabo (Tongi-EPZ Road)-Earpur-Diakhali Madrasha Road;2.5;7.25;1996;1;Dhaka;Dhaka;Dhaka;Kallayanpur;23.93266414;90.32354751;interpolate
Z3007;2.91;Box Culvert;LRP002c;.;3.75;A;118345;Zerabo (Tongi-EPZ Road)-Earpur-Diakhali Madrasha Road;2.91;7.25;1998;1;Dhaka;Dhaka;Dhaka;Kallayanpur;23.93585027;90.32263382;interpolate
Z3007;3.272;Box Culvert;LRP003c;.;0.65;A;115057;Zerabo (Tongi-EPZ Road)-Earpur-Diakhali Madrasha Road;3.272;10;1996;1;Dhaka;Dhaka;Dhaka;Kallayanpur;23.93850492;90.32225278;interpolate
Z3007;4.035;Box Culvert;LRP004a;.;2.5;A;116380;Zerabo (Tongi-EPZ Road)-Earpur-Diakhali Madrasha Road;4.035;6;1996;1;Dhaka;Dhaka;Dhaka;Kallayanpur;23.94335365;90.32327084;interpolate
Z3007;4.915;Box Culvert;LRP004b;.;2.5;A;116381;Zerabo (Tongi-EPZ Road)-Earpur-Diakhali Madrasha Road;4.915;6;1996;1;Dhaka;Dhaka;Dhaka;Kallayanpur;23.94984945;90.32066653;interpolate
Z3009;1.856;Baily with Steel Deck;LRP001a;.;3;A;116384;Sripur-Bairagirchala Road;1.856;4;2000;1;Dhaka;Dhaka;Gazipur;Joydepur-1;24.19357558;90.458563;interpolate
Z3009;2.05;Baily with Steel Deck;LRP001b;.;9.35;A;116385;Sripur-Bairagirchala Road;2.05;4;2000;1;Dhaka;Dhaka;Gazipur;Joydepur-1;24.19309669;90.45730433;interpolate
Z3009;2.972;Baily with Steel Deck;LRP002a;.;3;A;116386;Sripur-Bairagirchala Road;2.972;4;2000;1;Dhaka;Dhaka;Gazipur;Joydepur-1;24.19210641;90.44815172;interpolate
Z3009;3.82;Baily with Steel Deck;LRP003a;.;9.2;A;116387;Sripur-Bairagirchala Road;3.82;4;1998;1;Dhaka;Dhaka;Gazipur;Joydepur-1;24.18903471;90.44072921;interpolate
Z3010;4.43;Slab Culvert;LRP004a;RATUL;0.7;A;114605;Kaliganj-Tumulia-Ulukhola Road;4.43;6.4;1992;1;Dhaka;Dhaka;Gazipur;Tongi;23.91228092;90.50817203;interpolate
Z3010;4.496;Slab Culvert;LRP004b;RATUL;0.7;A;114606;Kaliganj-Tumulia-Ulukhola Road;4.496;6.4;1989;1;Dhaka;Dhaka;Gazipur;Tongi;23.91212791;90.50762285;interpolate
Z3010;4.639;RCC Girder Bridge;LRP004c;Nagari Bazar Bridge;18;A;121351;Kaliganj-Tumulia-Ulukhola Road;4.639;;;;Dhaka;Dhaka;Gazipur;Tongi;23.91179639;90.50643297;interpolate
Z3010;4.639;RCC Girder Bridge;LRP004c;NOJAR BAZAR;18;A;114604;Kaliganj-Tumulia-Ulukhola Road;4.639;4.3;1998;1;Dhaka;Dhaka;Gazipur;Tongi;23.91179639;90.50643297;interpolate
Z3010;4.98;Slab Culvert;LRP004e;BANDAPARA;0.4;A;114608;Kaliganj-Tumulia-Ulukhola Road;4.98;6.5;1996;1;Dhaka;Dhaka;Gazipur;Tongi;23.90997364;90.50381675;interpolate
Z3010;5.125;Slab Culvert;LRP005a;BANDAPARA;0.4;A;114607;Kaliganj-Tumulia-Ulukhola Road;5.125;6.5;1998;1;Dhaka;Dhaka;Gazipur;Tongi;23.90916278;90.5027453;interpolate
Z3010;5.381;Box Culvert;LRP005b;BANDAPARA;4.5;A;114612;Kaliganj-Tumulia-Ulukhola Road;5.381;4.1;1998;1;Dhaka;Dhaka;Gazipur;Tongi;23.9077751;90.50082298;interpolate
Z3010;5.536;Box Culvert;LRP005c;BANDAPARA;4.5;A;114614;Kaliganj-Tumulia-Ulukhola Road;5.536;4.1;1989;1;Dhaka;Dhaka;Gazipur;Tongi;23.90716435;90.49946326;interpolate
Z3010;5.69;Slab Culvert;LRP005d;BANDAPARA;0.6;A;114616;Kaliganj-Tumulia-Ulukhola Road;5.69;6.7;1998;1;Dhaka;Dhaka;Gazipur;Tongi;23.90637017;90.49823587;interpolate
Z3010;5.778;RCC Girder Bridge;LRP005e;BANDAPARA;17;A;114615;Kaliganj-Tumulia-Ulukhola Road;5.778;4.2;1995;1;Dhaka;Dhaka;Gazipur;Tongi;23.90598591;90.49751293;interpolate
Z3010;6.12;Slab Culvert;LRP006a;PARANA;0.6;A;114611;Kaliganj-Tumulia-Ulukhola Road;6.12;7.6;1999;1;Dhaka;Dhaka;Gazipur;Tongi;23.90442589;90.49471874;interpolate
